seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
Mekk1_FBgn0024329_notChanged	chr3R	18741594	18752360	10767	*	0	0	0	0	1	1	0	0	0	0
Epg5_FBgn0038651_notChanged	chr3R	18756873	18760873	4001	*	0	0	0	0	1	1	0	0	0	0
CG7720_FBgn0038652_Down	chr3R	18793169	18797169	4001	*	0	0	0	0	1	1	0	0	0	0
CG31226_FBgn0051226_notChanged	chr3R	18849798	18853798	4001	*	0	0	0	0	1	1	0	0	0	0
CG14297_FBgn0038655_notChanged	chr3R	18896121	18930659	34539	*	0	0	0	0	1	1	0	0	0	0
euc_FBgn0038665_notChanged	chr3R	18976809	19046693	69885	*	0	0	0	0	1	1	0	0	0	0
cdi_FBgn0004876_notChanged	chr3R	19092270	19139136	46867	*	0	0	0	0	1	1	0	0	0	0
Ppcs_FBgn0261285_notChanged	chr3R	19145910	19149910	4001	*	0	0	0	0	1	1	0	0	0	0
CG5835_FBgn0038682_Up	chr3R	19151686	19172576	20891	*	0	0	0	0	1	1	0	0	0	0
cry_FBgn0025680_notChanged	chr3R	19210154	19217442	7289	*	0	0	0	0	1	1	0	0	0	0
vib_FBgn0267975_notChanged	chr3R	19224651	19232832	8182	*	0	0	0	0	1	1	0	0	0	0
Dl_FBgn0000463_notChanged	chr3R	19324217	19328217	4001	*	0	0	0	0	1	1	0	0	0	0
CG3581_FBgn0038697_notChanged	chr3R	19372789	19379225	6437	*	0	0	0	0	1	1	0	0	0	0
CG31244_FBgn0051244_notChanged	chr3R	19396567	19400567	4001	*	0	0	0	0	1	1	0	0	0	0
Ino80_FBgn0086613_notChanged	chr3R	19401153	19599288	198136	*	0	0	0	0	1	1	0	0	0	0
CG7342_FBgn0038716_notChanged	chr3R	19601375	19617784	16410	*	0	0	0	0	1	1	0	0	0	0
CG6231_FBgn0038720_Up	chr3R	19630718	19634718	4001	*	0	0	0	0	1	1	0	0	0	0
subdued_FBgn0038721_notChanged	chr3R	19640722	19650410	9689	*	0	0	0	0	1	1	0	0	0	0
CG6184_FBgn0038725_notChanged	chr3R	19655866	19659866	4001	*	0	0	0	0	1	1	0	0	0	0
CG7432_FBgn0038727_notChanged	chr3R	19663007	19700742	37736	*	0	0	0	0	1	1	0	0	0	0
GluClalpha_FBgn0024963_notChanged	chr3R	19728715	19777231	48517	*	0	0	0	0	1	1	0	0	0	0
MICU3_FBgn0038735_notChanged	chr3R	19845311	19856403	11093	*	0	0	0	0	1	1	0	0	0	0
Ire1_FBgn0261984_notChanged	chr3R	19859291	19868869	9579	*	0	0	0	0	1	1	0	0	0	0
CG4562_FBgn0038740_notChanged	chr3R	19873678	19888030	14353	*	0	0	0	0	1	1	0	0	0	0
CG4733_FBgn0038744_notChanged	chr3R	19888689	19900738	12050	*	0	0	0	0	1	1	0	0	0	0
ClpX_FBgn0038745_notChanged	chr3R	19901689	19916272	14584	*	0	0	0	0	1	1	0	0	0	0
CG4459_FBgn0038753_notChanged	chr3R	19926644	19930644	4001	*	0	0	0	0	1	1	0	0	0	0
Hs6st_FBgn0038755_notChanged	chr3R	20006512	20038056	31545	*	0	0	0	0	1	1	0	0	0	0
CG17193_FBgn0040571_notChanged	chr3R	20054097	20061750	7654	*	0	0	0	0	1	1	0	0	0	0
CG5023_FBgn0038774_notChanged	chr3R	20167435	20176872	9438	*	0	0	0	0	1	1	0	0	0	0
cic_FBgn0262582_notChanged	chr3R	20250770	20332915	82146	*	0	0	0	0	1	1	0	0	0	0
MtnC_FBgn0038790_notChanged	chr3R	20358308	20362634	4327	*	0	0	0	0	1	1	0	0	0	0
CG4335_FBgn0038795_notChanged	chr3R	20405871	20409871	4001	*	0	0	0	0	1	1	0	0	0	0
Dic2_FBgn0038797_notChanged	chr3R	20499427	20503427	4001	*	0	0	0	0	1	1	0	0	0	0
MFS9_FBgn0038799_notChanged	chr3R	20510468	20514468	4001	*	0	0	0	0	1	1	0	0	0	0
MtnE_FBgn0262146_notChanged	chr3R	20532704	20536704	4001	*	0	0	0	0	1	1	0	0	0	0
Stat92E_FBgn0016917_notChanged	chr3R	20550311	20554311	4001	*	0	0	0	0	1	1	0	0	0	0
DPCoAC_FBgn0067783_notChanged	chr3R	20555667	20583522	27856	*	0	0	0	0	1	1	0	0	0	0
CG16953_FBgn0038809_notChanged	chr3R	20583833	20614540	30708	*	0	0	0	0	1	1	0	0	0	0
CG15923_FBgn0038814_notChanged	chr3R	20614901	20630915	16015	*	0	0	0	0	1	1	0	0	0	0
Pi3K92E_FBgn0015279_notChanged	chr3R	20632732	20646279	13548	*	0	0	0	0	1	1	0	0	0	0
GluRIIE_FBgn0051201_notChanged	chr3R	20646716	20654450	7735	*	0	0	0	0	1	1	0	0	0	0
Cdk2_FBgn0004107_notChanged	chr3R	20733623	20812726	79104	*	0	0	0	0	1	1	0	0	0	0
Fancd2_FBgn0038827_notChanged	chr3R	20814190	20826239	12050	*	0	0	0	0	1	1	0	0	0	0
AdSS_FBgn0027493_notChanged	chr3R	20828580	20846981	18402	*	0	0	0	0	1	1	0	0	0	0
RpS30_FBgn0038834_notChanged	chr3R	20848516	20853427	4912	*	0	0	0	0	1	1	0	0	0	0
KaiR1D_FBgn0038837_notChanged	chr3R	20864231	20868231	4001	*	0	0	0	0	1	1	0	0	0	0
TotA_FBgn0028396_notChanged	chr3R	20869036	20873700	4665	*	0	0	0	0	1	1	0	0	0	0
hdly_FBgn0038842_notChanged	chr3R	20912296	20931213	18918	*	0	0	0	0	1	1	0	0	0	0
Atpalpha_FBgn0002921_notChanged	chr3R	20946714	21026163	79450	*	0	0	0	0	1	1	0	0	0	0
Dhc93AB_FBgn0013812_Down	chr3R	21040499	21044499	4001	*	0	0	0	0	1	1	0	0	0	0
CG7079_FBgn0038849_notChanged	chr3R	21046829	21052975	6147	*	0	0	0	0	1	1	0	0	0	0
Mvl_FBgn0011672_notChanged	chr3R	21058800	21078798	19999	*	0	0	0	0	1	1	0	0	0	0
RhoGAP93B_FBgn0038853_notChanged	chr3R	21095827	21120856	25030	*	0	0	0	0	1	1	0	0	0	0
slmb_FBgn0283468_notChanged	chr3R	21125485	21231512	106028	*	0	0	0	0	1	1	0	0	0	0
e_FBgn0000527_notChanged	chr3R	21235177	21239177	4001	*	0	0	0	0	1	1	0	0	0	0
CG5892_FBgn0038873_Up	chr3R	21240618	21278249	37632	*	0	0	0	0	1	1	0	0	0	0
lncRNA:Hsromega_FBgn0001234_notChanged	chr3R	21294127	21319836	25710	*	0	0	0	0	1	1	0	0	0	0
CG16791_FBgn0038881_notChanged	chr3R	21347601	21351601	4001	*	0	0	0	0	1	1	0	0	0	0
pre-mod(mdg4)-E_FBgn0266172_notChanged	chr3R	21363488	21367488	4001	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR43653_FBgn0263662_notChanged	chr3R	21590350	21596852	6503	*	0	0	0	0	1	1	0	0	0	0
InR_FBgn0283499_notChanged	chr3R	21617321	21621321	4001	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR46056_FBgn0267723_notChanged	chr3R	21636652	21641088	4437	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR46057_FBgn0267724_notChanged	chr3R	21644301	21648603	4303	*	0	0	0	0	1	1	0	0	0	0
E2f1_FBgn0011766_notChanged	chr3R	21658871	21668676	9806	*	0	0	0	0	1	1	0	0	0	0
PolA1_FBgn0259113_notChanged	chr3R	21669750	21673750	4001	*	0	0	0	0	1	1	0	0	0	0
CG31176_FBgn0051176_notChanged	chr3R	21717660	21721660	4001	*	0	0	0	0	1	1	0	0	0	0
CG5849_FBgn0038897_Down	chr3R	21738105	21759758	21654	*	0	0	0	0	1	1	0	0	0	0
GABA-B-R2_FBgn0027575_Up	chr3R	21773840	21779847	6008	*	0	0	0	0	1	1	0	0	0	0
tsl_FBgn0003867_notChanged	chr3R	21780536	21784536	4001	*	0	0	0	0	1	1	0	0	0	0
CASK_FBgn0013759_notChanged	chr3R	21820674	21824674	4001	*	0	0	0	0	1	1	0	0	0	0
glec_FBgn0015229_notChanged	chr3R	21854266	21858266	4001	*	0	0	0	0	1	1	0	0	0	0
lsn_FBgn0260940_notChanged	chr3R	21863168	21909182	46015	*	0	0	0	0	1	1	0	0	0	0
Qsox2_FBgn0038919_notChanged	chr3R	21911747	21917546	5800	*	0	0	0	0	1	1	0	0	0	0
Eip93F_FBgn0264490_Up	chr3R	21947114	22081321	134208	*	0	0	0	0	1	1	0	0	0	0
CG42390_FBgn0259736_notChanged	chr3R	22118061	22306420	188360	*	0	0	0	0	1	1	0	0	0	0
CG34377_FBgn0263117_notChanged	chr3R	22322094	22326094	4001	*	0	0	0	0	1	1	0	0	0	0
CG7080_FBgn0038941_Up	chr3R	22327300	22336150	8851	*	0	0	0	0	1	1	0	0	0	0
Sar1_FBgn0038947_notChanged	chr3R	22354685	22396104	41420	*	0	0	0	0	1	1	0	0	0	0
CG13856_FBgn0038959_Up	chr3R	22400655	22407059	6405	*	0	0	0	0	1	1	0	0	0	0
CG13850_FBgn0038961_notChanged	chr3R	22408915	22426929	18015	*	0	0	0	0	1	1	0	0	0	0
CG13847_FBgn0038967_notChanged	chr3R	22434150	22438150	4001	*	0	0	0	0	1	1	0	0	0	0
CG12499_FBgn0038968_notChanged	chr3R	22444587	22495746	51160	*	0	0	0	0	1	1	0	0	0	0
CG5346_FBgn0038981_notChanged	chr3R	22526663	22533922	7260	*	0	0	0	0	1	1	0	0	0	0
CG5326_FBgn0038983_notChanged	chr3R	22537919	22543279	5361	*	0	0	0	0	1	1	0	0	0	0
AdipoR_FBgn0038984_notChanged	chr3R	22545846	22558494	12649	*	0	0	0	0	1	1	0	0	0	0
CG33110_FBgn0053110_notChanged	chr3R	22568188	22621826	53639	*	0	0	0	0	1	1	0	0	0	0
loco_FBgn0020278_notChanged	chr3R	22637387	22704084	66698	*	0	0	0	0	1	1	0	0	0	0
CG13842_FBgn0039009_notChanged	chr3R	22705278	22712762	7485	*	0	0	0	0	1	1	0	0	0	0
wge_FBgn0051151_notChanged	chr3R	22719150	22735851	16702	*	0	0	0	0	1	1	0	0	0	0
Dcr-1_FBgn0039016_notChanged	chr3R	22739091	22796030	56940	*	0	0	0	0	1	1	0	0	0	0
CG13840_FBgn0039028_notChanged	chr3R	22814178	22818178	4001	*	0	0	0	0	1	1	0	0	0	0
klg_FBgn0017590_notChanged	chr3R	22897284	22963731	66448	*	0	0	0	0	1	1	0	0	0	0
Tpl94D_FBgn0051281_notChanged	chr3R	22964284	22969842	5559	*	0	0	0	0	1	1	0	0	0	0
Gbp3_FBgn0039031_notChanged	chr3R	22975270	22980164	4895	*	0	0	0	0	1	1	0	0	0	0
Nha2_FBgn0263390_notChanged	chr3R	22996528	23000528	4001	*	0	0	0	0	1	1	0	0	0	0
CG13833_FBgn0039040_notChanged	chr3R	23033563	23037563	4001	*	0	0	0	0	1	1	0	0	0	0
CG17121_FBgn0039043_notChanged	chr3R	23046214	23064751	18538	*	0	0	0	0	1	1	0	0	0	0
CG17111_FBgn0039048_notChanged	chr3R	23065259	23069259	4001	*	0	0	0	0	1	1	0	0	0	0
CG17109_FBgn0039051_notChanged	chr3R	23093690	23101191	7502	*	0	0	0	0	1	1	0	0	0	0
Cow_FBgn0039054_notChanged	chr3R	23110730	23114730	4001	*	0	0	0	0	1	1	0	0	0	0
unk_FBgn0004395_notChanged	chr3R	23155862	23159862	4001	*	0	0	0	0	1	1	0	0	0	0
Irk1_FBgn0265042_notChanged	chr3R	23166317	23187642	21326	*	0	0	0	0	1	1	0	0	0	0
CG4467_FBgn0039064_Up	chr3R	23246903	23262602	15700	*	0	0	0	0	1	1	0	0	0	0
pnt_FBgn0003118_notChanged	chr3R	23344167	23365574	21408	*	0	0	0	0	1	1	0	0	0	0
CG10177_FBgn0039083_notChanged	chr3R	23519583	23523583	4001	*	0	0	0	0	1	1	0	0	0	0
CG10175_FBgn0039084_notChanged	chr3R	23528986	23532986	4001	*	0	0	0	0	1	1	0	0	0	0
CG10182_FBgn0039091_notChanged	chr3R	23587819	23591819	4001	*	0	0	0	0	1	1	0	0	0	0
CG31145_FBgn0051145_notChanged	chr3R	23667659	23671659	4001	*	0	0	0	0	1	1	0	0	0	0
GILT3_FBgn0039098_notChanged	chr3R	23675358	23690147	14790	*	0	0	0	0	1	1	0	0	0	0
CG10254_FBgn0027512_notChanged	chr3R	23692983	23698245	5263	*	0	0	0	0	1	1	0	0	0	0
nau_FBgn0002922_notChanged	chr3R	23716357	23776127	59771	*	0	0	0	0	1	1	0	0	0	0
Nup98-96_FBgn0039120_notChanged	chr3R	23779621	23861167	81547	*	0	0	0	0	1	1	0	0	0	0
Pli_FBgn0025574_notChanged	chr3R	23888052	23895560	7509	*	0	0	0	0	1	1	0	0	0	0
sba_FBgn0016754_notChanged	chr3R	23920973	23937964	16992	*	0	0	0	0	1	1	0	0	0	0
Gdh_FBgn0001098_notChanged	chr3R	23941101	23945101	4001	*	0	0	0	0	1	1	0	0	0	0
CG12268_FBgn0039131_Up	chr3R	23946424	23950424	4001	*	0	0	0	0	1	1	0	0	0	0
GluProRS_FBgn0005674_notChanged	chr3R	23956391	23990738	34348	*	0	0	0	0	1	1	0	0	0	0
CG13604_FBgn0039137_notChanged	chr3R	23990916	23999544	8629	*	0	0	0	0	1	1	0	0	0	0
KrT95D_FBgn0020647_notChanged	chr3R	24029827	24044982	15156	*	0	0	0	0	1	1	0	0	0	0
CG5986_FBgn0043455_notChanged	chr3R	24045790	24064815	19026	*	0	0	0	0	1	1	0	0	0	0
Syx1A_FBgn0013343_notChanged	chr3R	24103763	24156896	53134	*	0	0	0	0	1	1	0	0	0	0
Myo95E_FBgn0039157_notChanged	chr3R	24159498	24190896	31399	*	0	0	0	0	1	1	0	0	0	0
jnj_FBgn0266282_notChanged	chr3R	24191423	24198880	7458	*	0	0	0	0	1	1	0	0	0	0
CG17786_FBgn0039167_notChanged	chr3R	24216718	24254679	37962	*	0	0	0	0	1	1	0	0	0	0
jar_FBgn0011225_notChanged	chr3R	24269233	24330619	61387	*	0	0	0	0	1	1	0	0	0	0
CG5728_FBgn0039182_notChanged	chr3R	24331316	24342645	11330	*	0	0	0	0	1	1	0	0	0	0
CG5746_FBgn0039186_notChanged	chr3R	24346791	24366289	19499	*	0	0	0	0	1	1	0	0	0	0
nAChRalpha1_FBgn0000036_Up	chr3R	24455157	24459157	4001	*	0	0	0	0	1	1	0	0	0	0
nAChRbeta2_FBgn0004118_notChanged	chr3R	24513106	24538395	25290	*	0	0	0	0	1	1	0	0	0	0
Cftr_FBgn0039207_notChanged	chr3R	24541914	24558549	16636	*	0	0	0	0	1	1	0	0	0	0
puf_FBgn0039214_notChanged	chr3R	24648043	24713595	65553	*	0	0	0	0	1	1	0	0	0	0
Rpb10_FBgn0039218_notChanged	chr3R	24715511	24762513	47003	*	0	0	0	0	1	1	0	0	0	0
AstA_FBgn0015591_notChanged	chr3R	24763071	24767071	4001	*	0	0	0	0	1	1	0	0	0	0
CG13631_FBgn0040600_Up	chr3R	24767351	24789421	22071	*	0	0	0	0	1	1	0	0	0	0
Ude_FBgn0039226_Up	chr3R	24797668	24801668	4001	*	0	0	0	0	1	1	0	0	0	0
polybromo_FBgn0039227_notChanged	chr3R	24803259	24810677	7419	*	0	0	0	0	1	1	0	0	0	0
lili_FBgn0027539_notChanged	chr3R	24812012	24872816	60805	*	0	0	0	0	1	1	0	0	0	0
CG3744_FBgn0039240_notChanged	chr3R	24874654	24883478	8825	*	0	0	0	0	1	1	0	0	0	0
CG31121_FBgn0051121_notChanged	chr3R	24892605	24899613	7009	*	0	0	0	0	1	1	0	0	0	0
CG13643_FBgn0040601_Up	chr3R	24904004	24908004	4001	*	0	0	0	0	1	1	0	0	0	0
sud1_FBgn0265189_notChanged	chr3R	24915864	24929085	13222	*	0	0	0	0	1	1	0	0	0	0
CG11771_FBgn0039252_notChanged	chr3R	24930010	24940222	10213	*	0	0	0	0	1	1	0	0	0	0
ssh_FBgn0029157_notChanged	chr3R	24942956	24951539	8584	*	0	0	0	0	1	1	0	0	0	0
Smg6_FBgn0039260_notChanged	chr3R	25031465	25035465	4001	*	0	0	0	0	1	1	0	0	0	0
Ythdf_FBgn0039261_notChanged	chr3R	25037249	25042443	5195	*	0	0	0	0	1	1	0	0	0	0
5PtaseI_FBgn0259178_notChanged	chr3R	25043151	25078382	35232	*	0	0	0	0	1	1	0	0	0	0
CG34027_FBgn0054027_notChanged	chr3R	25107032	25114516	7485	*	0	0	0	0	1	1	0	0	0	0
CG13654_FBgn0039290_notChanged	chr3R	25197818	25226118	28301	*	0	0	0	0	1	1	0	0	0	0
Cad96Cb_FBgn0039294_notChanged	chr3R	25230321	25271965	41645	*	0	0	0	0	1	1	0	0	0	0
CG10513_FBgn0039311_notChanged	chr3R	25275212	25285237	10026	*	0	0	0	0	1	1	0	0	0	0
CG11893_FBgn0039316_notChanged	chr3R	25287889	25297594	9706	*	0	0	0	0	1	1	0	0	0	0
CG13659_FBgn0039319_notChanged	chr3R	25298891	25310391	11501	*	0	0	0	0	1	1	0	0	0	0
CG10559_FBgn0039323_notChanged	chr3R	25314116	25318116	4001	*	0	0	0	0	1	1	0	0	0	0
CHKov1_FBgn0045761_notChanged	chr3R	25327316	25333203	5888	*	0	0	0	0	1	1	0	0	0	0
CG10669_FBgn0039329_notChanged	chr3R	25333243	25348921	15679	*	0	0	0	0	1	1	0	0	0	0
alrm_FBgn0039332_notChanged	chr3R	25380781	25386623	5843	*	0	0	0	0	1	1	0	0	0	0
Muc96D_FBgn0051439_notChanged	chr3R	25398645	25402645	4001	*	0	0	0	0	1	1	0	0	0	0
Fur1_FBgn0004509_notChanged	chr3R	25471058	25479745	8688	*	0	0	0	0	1	1	0	0	0	0
XNP_FBgn0039338_notChanged	chr3R	25480834	25487855	7022	*	0	0	0	0	1	1	0	0	0	0
Dhap-at_FBgn0040212_notChanged	chr3R	25488936	25497161	8226	*	0	0	0	0	1	1	0	0	0	0
msi_FBgn0011666_notChanged	chr3R	25514118	25611127	97010	*	0	0	0	0	1	1	0	0	0	0
CG5071_FBgn0039347_notChanged	chr3R	25616414	25628924	12511	*	0	0	0	0	1	1	0	0	0	0
jigr1_FBgn0039350_notChanged	chr3R	25635843	25653874	18032	*	0	0	0	0	1	1	0	0	0	0
Tnks_FBgn0027508_notChanged	chr3R	25659286	25667640	8355	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR45225_FBgn0266752_notChanged	chr3R	25674778	25689370	14593	*	0	0	0	0	1	1	0	0	0	0
CG14545_FBgn0040602_Up	chr3R	25849291	25855989	6699	*	0	0	0	0	1	1	0	0	0	0
Tsp96F_FBgn0027865_notChanged	chr3R	25879427	25923046	43620	*	0	0	0	0	1	1	0	0	0	0
CCAP-R_FBgn0039396_notChanged	chr3R	25954270	25968948	14679	*	0	0	0	0	1	1	0	0	0	0
Nf1_FBgn0015269_notChanged	chr3R	25981013	26002761	21749	*	0	0	0	0	1	1	0	0	0	0
CG31324_FBgn0051324_notChanged	chr3R	26104868	26139148	34281	*	0	0	0	0	1	1	0	0	0	0
CG31323_FBgn0051323_notChanged	chr3R	26168847	26190807	21961	*	0	0	0	0	1	1	0	0	0	0
CG12290_FBgn0039419_notChanged	chr3R	26228248	26236700	8453	*	0	0	0	0	1	1	0	0	0	0
Ald1_FBgn0000064_notChanged	chr3R	26259591	26263591	4001	*	0	0	0	0	1	1	0	0	0	0
osy_FBgn0053970_Down	chr3R	26316355	26364588	48234	*	0	0	0	0	1	1	0	0	0	0
Ald2_FBgn0039425_notChanged	chr3R	26412088	26418192	6105	*	0	0	0	0	1	1	0	0	0	0
CG6503_FBgn0040606_notChanged	chr3R	26423105	26427781	4677	*	0	0	0	0	1	1	0	0	0	0
tx_FBgn0263118_Up	chr3R	26438778	26472008	33231	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR46083_FBgn0267752_notChanged	chr3R	26508100	26512100	4001	*	0	0	0	0	1	1	0	0	0	0
plum_FBgn0039431_notChanged	chr3R	26533217	26606051	72835	*	0	0	0	0	1	1	0	0	0	0
TwdlM_FBgn0039434_notChanged	chr3R	26617118	26622224	5107	*	0	0	0	0	1	1	0	0	0	0
TwdlN_FBgn0039441_notChanged	chr3R	26629869	26639557	9689	*	0	0	0	0	1	1	0	0	0	0
amon_FBgn0023179_notChanged	chr3R	26712159	26721806	9648	*	0	0	0	0	1	1	0	0	0	0
CG6420_FBgn0039451_notChanged	chr3R	26723216	26731341	8126	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR45562_FBgn0267122_notChanged	chr3R	26755912	26759912	4001	*	0	0	0	0	1	1	0	0	0	0
Tl_FBgn0262473_notChanged	chr3R	26797041	26844403	47363	*	0	0	0	0	1	1	0	0	0	0
Lerp_FBgn0051072_notChanged	chr3R	26861130	26951682	90553	*	0	0	0	0	1	1	0	0	0	0
CG6330_FBgn0039464_notChanged	chr3R	26956491	26960491	4001	*	0	0	0	0	1	1	0	0	0	0
Tsp97E_FBgn0039465_notChanged	chr3R	26962817	26991852	29036	*	0	0	0	0	1	1	0	0	0	0
CG6296_FBgn0039470_notChanged	chr3R	27003469	27007469	4001	*	0	0	0	0	1	1	0	0	0	0
CG6277_FBgn0039475_notChanged	chr3R	27021217	27028109	6893	*	0	0	0	0	1	1	0	0	0	0
TwdlT_FBgn0029170_Up	chr3R	27047220	27053004	5785	*	0	0	0	0	1	1	0	0	0	0
spz_FBgn0003495_notChanged	chr3R	27068070	27072070	4001	*	0	0	0	0	1	1	0	0	0	0
CG14257_FBgn0039479_Down	chr3R	27073870	27084818	10949	*	0	0	0	0	1	1	0	0	0	0
Cpr97Ea_FBgn0039480_notChanged	chr3R	27085778	27096224	10447	*	0	0	0	0	1	1	0	0	0	0
eater_FBgn0243514_notChanged	chr3R	27097679	27101679	4001	*	0	0	0	0	1	1	0	0	0	0
gb_FBgn0039487_notChanged	chr3R	27110270	27126688	16419	*	0	0	0	0	1	1	0	0	0	0
CG6051_FBgn0039492_notChanged	chr3R	27149069	27169122	20054	*	0	0	0	0	1	1	0	0	0	0
CG42813_FBgn0261995_notChanged	chr3R	27226561	27230561	4001	*	0	0	0	0	1	1	0	0	0	0
CG31064_FBgn0051064_notChanged	chr3R	27237085	27243228	6144	*	0	0	0	0	1	1	0	0	0	0
CG18766_FBgn0042111_notChanged	chr3R	27243249	27247701	4453	*	0	0	0	0	1	1	0	0	0	0
TTLL6B_FBgn0039501_notChanged	chr3R	27249007	27268423	19417	*	0	0	0	0	1	1	0	0	0	0
l(3)mbt_FBgn0002441_notChanged	chr3R	27271273	27279418	8146	*	0	0	0	0	1	1	0	0	0	0
mrt_FBgn0039507_notChanged	chr3R	27280661	27294209	13549	*	0	0	0	0	1	1	0	0	0	0
CG3330_FBgn0039511_notChanged	chr3R	27328882	27332882	4001	*	0	0	0	0	1	1	0	0	0	0
side_FBgn0016061_Up	chr3R	27435482	27439482	4001	*	0	0	0	0	1	1	0	0	0	0
CG13978_FBgn0039518_notChanged	chr3R	27462189	27469080	6892	*	0	0	0	0	1	1	0	0	0	0
Cyp6a18_FBgn0039519_notChanged	chr3R	27476675	27484904	8230	*	0	0	0	0	1	1	0	0	0	0
CG12885_FBgn0039523_notChanged	chr3R	27518866	27535934	17069	*	0	0	0	0	1	1	0	0	0	0
Klp98A_FBgn0004387_notChanged	chr3R	27557145	27563319	6175	*	0	0	0	0	1	1	0	0	0	0
wdb_FBgn0027492_notChanged	chr3R	27580241	27588376	8136	*	0	0	0	0	1	1	0	0	0	0
CG5639_FBgn0039527_notChanged	chr3R	27594130	27598130	4001	*	0	0	0	0	1	1	0	0	0	0
dsd_FBgn0039528_notChanged	chr3R	27605396	27609396	4001	*	0	0	0	0	1	1	0	0	0	0
CG5612_FBgn0039529_notChanged	chr3R	27624011	27628011	4001	*	0	0	0	0	1	1	0	0	0	0
CG5611_FBgn0039531_notChanged	chr3R	27634060	27641871	7812	*	0	0	0	0	1	1	0	0	0	0
RpS10a_FBgn0027494_Up	chr3R	27650760	27712857	62098	*	0	0	0	0	1	1	0	0	0	0
Ets98B_FBgn0005659_notChanged	chr3R	27734538	27750366	15829	*	0	0	0	0	1	1	0	0	0	0
CG34353_FBgn0085382_notChanged	chr3R	27903843	27907843	4001	*	0	0	0	0	1	1	0	0	0	0
mil_FBgn0267366_notChanged	chr3R	27910447	27935077	24631	*	0	0	0	0	1	1	0	0	0	0
NSD_FBgn0039559_notChanged	chr3R	27935853	27944778	8926	*	0	0	0	0	1	1	0	0	0	0
mfrn_FBgn0039561_notChanged	chr3R	27946021	27968958	22938	*	0	0	0	0	1	1	0	0	0	0
betaTub97EF_FBgn0003890_notChanged	chr3R	27986384	27990384	4001	*	0	0	0	0	1	1	0	0	0	0
trv_FBgn0085391_notChanged	chr3R	28024615	28092740	68126	*	0	0	0	0	1	1	0	0	0	0
CG43125_FBgn0262588_notChanged	chr3R	28261622	28266773	5152	*	0	0	0	0	1	1	0	0	0	0
CG34436_FBgn0085465_notChanged	chr3R	28280580	28286725	6146	*	0	0	0	0	1	1	0	0	0	0
Mst98Ca_FBgn0002865_notChanged	chr3R	28289338	28295863	6526	*	0	0	0	0	1	1	0	0	0	0
larp_FBgn0261618_notChanged	chr3R	28334440	28347169	12730	*	0	0	0	0	1	1	0	0	0	0
CG1894_FBgn0039585_notChanged	chr3R	28482557	28522515	39959	*	0	0	0	0	1	1	0	0	0	0
Noa36_FBgn0026400_notChanged	chr3R	28597288	28610372	13085	*	0	0	0	0	1	1	0	0	0	0
CG10011_FBgn0039590_notChanged	chr3R	28633099	28637099	4001	*	0	0	0	0	1	1	0	0	0	0
CG33346_FBgn0053346_notChanged	chr3R	28667233	28736816	69584	*	0	0	0	0	1	1	0	0	0	0
AstA-R2_FBgn0039595_notChanged	chr3R	28742782	28746782	4001	*	0	0	0	0	1	1	0	0	0	0
wdn_FBgn0005642_notChanged	chr3R	28809337	28826508	17172	*	0	0	0	0	1	1	0	0	0	0
WASp_FBgn0024273_notChanged	chr3R	28830024	28834024	4001	*	0	0	0	0	1	1	0	0	0	0
Apc_FBgn0015589_notChanged	chr3R	28842748	28872439	29692	*	0	0	0	0	1	1	0	0	0	0
Nepl18_FBgn0039611_notChanged	chr3R	28873621	28927086	53466	*	0	0	0	0	1	1	0	0	0	0
wat_FBgn0039620_notChanged	chr3R	29018406	29022406	4001	*	0	0	0	0	1	1	0	0	0	0
eIF4E6_FBgn0039622_notChanged	chr3R	29025174	29120390	95217	*	0	0	0	0	1	1	0	0	0	0
yem_FBgn0005596_notChanged	chr3R	29120879	29173508	52630	*	0	0	0	0	1	1	0	0	0	0
jus_FBgn0039647_notChanged	chr3R	29192994	29196994	4001	*	0	0	0	0	1	1	0	0	0	0
CG11899_FBgn0014427_Down	chr3R	29198454	29206133	7680	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR31044_FBgn0051044_notChanged	chr3R	29212562	29240723	28162	*	0	0	0	0	1	1	0	0	0	0
CG31445_FBgn0051445_notChanged	chr3R	29242827	29246827	4001	*	0	0	0	0	1	1	0	0	0	0
SP1029_FBgn0263236_notChanged	chr3R	29248451	29252451	4001	*	0	0	0	0	1	1	0	0	0	0
stg_FBgn0003525_notChanged	chr3R	29253800	29259425	5626	*	0	0	0	0	1	1	0	0	0	0
Cnx99A_FBgn0015622_notChanged	chr3R	29317644	29321644	4001	*	0	0	0	0	1	1	0	0	0	0
Ptp99A_FBgn0004369_notChanged	chr3R	29375646	29495518	119873	*	0	0	0	0	1	1	0	0	0	0
