chrom	start	end	insNOnub	insSUMOnub
chr3R	30376000	30377000	0.59246701002121	0.52055299282074
chr3R	30469000	30470000	-0.774819016456604	-0.55758398771286
chr3R	30470000	30471000	-0.774819016456604	-0.55758398771286
chr3R	30616000	30617000	-0.584886014461517	-0.489046007394791
chr3R	30617000	30618000	-0.584886014461517	-0.489046007394791
chr3R	30679000	30680000	-0.60318797826767	-0.301427990198135
chr3R	30686000	30687000	-0.604398012161255	-0.328911989927292
chr3R	30788000	30789000	-0.217793002724648	-0.155880004167557
chr3R	30806000	30807000	-0.533254981040955	-0.658183991909027
chr3R	30844000	30845000	-0.0480929985642433	0.0887089967727661
chr3R	30845000	30846000	-0.0480929985642433	0.0887089967727661
chr3R	30897000	30898000	-0.398514002561569	-0.302545994520187
chr3R	30898000	30899000	-0.398514002561569	-0.302545994520187
chr3R	31059000	31060000	-0.231175005435944	-0.212515994906425
chr3R	31060000	31061000	-0.231175005435944	-0.212515994906425
chr3R	31078000	31079000	0.264055997133255	0.178509995341301
chr3R	31084000	31085000	0.166169002652168	0.0421629995107651
chr3R	31194000	31195000	-0.36490198969841	-0.318167001008987
chr3R	31269000	31270000	-0.497303992509842	-0.383536994457245
chr3R	31274000	31275000	-0.265098989009857	-0.215156003832817
chr3R	31281000	31282000	-0.0472199991345406	0.364737987518311
chr3R	31324000	31325000	0.0934289991855621	0.18707700073719
chr3R	31332000	31333000	0.108887001872063	0.179735004901886
chr3R	31370000	31371000	-0.489953994750977	-0.47155100107193
chr3R	31457000	31458000	-0.404511988162994	-0.366867005825043
chr3R	31567000	31568000	-0.305637001991272	-0.367451995611191
chr3R	31627000	31628000	-0.318114012479782	-0.223065003752708
chr3R	31664000	31665000	-0.393052011728287	-0.400568008422852
chr3R	31665000	31666000	-0.393052011728287	-0.400568008422852
chr3R	31728000	31729000	-0.172856003046036	-0.0911310017108917
chr3R	31747000	31748000	-0.103243000805378	-0.162564992904663
chr3R	31799000	31800000	-0.122841998934746	0.107274003326893
chr3R	31800000	31801000	-0.122841998934746	0.107274003326893
chr3R	31885000	31886000	0.944719016551971	0.851575016975403
chr3R	31896000	31897000	1.02051496505737	0.901790976524353
chr3R	31945000	31946000	0.129225999116898	0.0824790000915527
chr3R	31946000	31947000	0.129225999116898	0.0824790000915527
chr3R	31982000	31983000	0.417024999856949	0.519369006156921
chrX	148000	149000	0.34451898932457	0.228042006492615
chrX	154000	155000	0.505833983421326	0.365350991487503
chrX	161000	162000	0.602550029754639	0.552103996276855
chrX	201000	202000	0.284056007862091	-0.529519021511078
chrX	279000	280000	-0.0761869996786118	0.0239870008081198
chrX	289000	290000	0.228661999106407	0.248427003622055
chrX	296000	297000	0.35453599691391	0.365626990795135
chrX	334000	335000	-0.0527000017464161	-0.128431007266045
chrX	335000	336000	-0.0527000017464161	-0.128431007266045
chrX	359000	360000	-0.40013399720192	-0.443486988544464
chrX	362000	363000	-0.39606100320816	-0.364908009767532
chrX	428000	429000	0.307089000940323	0.379777014255524
chrX	432000	433000	0.320704996585846	0.386972993612289
chrX	468000	469000	-0.359952986240387	-1.10541105270386
chrX	469000	470000	-0.359952986240387	-1.10541105270386
chrX	493000	494000	0.0362589992582798	0.103849001228809
chrX	494000	495000	0.0362589992582798	0.103849001228809
chrX	530000	531000	-0.270613014698029	-0.258713990449905
chrX	531000	532000	-0.270613014698029	-0.258713990449905
chrX	616000	617000	-0.61962902545929	-0.663269996643066
chrX	617000	618000	-0.61962902545929	-0.663269996643066
chrX	654000	655000	-0.753345012664795	-0.855832993984222
chrX	655000	656000	-0.753345012664795	-0.855832993984222
chrX	757000	758000	-0.425229996442795	-0.505859971046448
chrX	758000	759000	-0.425229996442795	-0.505859971046448
chrX	796000	797000	-0.335669010877609	-0.294138997793198
chrX	797000	798000	-0.335669010877609	-0.294138997793198
chrX	824000	825000	0.251062005758286	0.171000003814697
chrX	839000	840000	0.308661013841629	0.291296005249023
chrX	884000	885000	-0.373162001371384	-0.191459000110626
chrX	885000	886000	-0.373162001371384	-0.191459000110626
chrX	917000	918000	-0.254741013050079	-0.211117997765541
chrX	918000	919000	-0.254741013050079	-0.211117997765541
chrX	948000	949000	-0.448421001434326	-0.507073998451233
chrX	949000	950000	-0.448421001434326	-0.507073998451233
chrX	1020000	1021000	-0.419651001691818	-0.313915014266968
chrX	1021000	1022000	-0.419651001691818	-0.313915014266968
chrX	1031000	1032000	-0.00772400014102459	-0.0884850025177002
chrX	1036000	1037000	0.0315419994294643	-0.0523680001497269
chrX	1059000	1060000	-0.279529988765717	-0.191927000880241
chrX	1066000	1067000	0.00794500019401312	-0.153203994035721
chrX	1209000	1210000	-0.419144004583359	-0.426236003637314
chrX	1210000	1211000	-0.419144004583359	-0.426236003637314
chrX	1234000	1235000	-0.455668985843658	-0.645497977733612
chrX	1235000	1236000	-0.455668985843658	-0.645497977733612
chrX	1285000	1286000	0.00667400006204844	-0.0845339968800545
chrX	1286000	1287000	0.00667400006204844	-0.0845339968800545
chrX	1320000	1321000	-0.314442992210388	-0.345889002084732
chrX	1336000	1337000	-0.169765993952751	-0.228649005293846
chrX	1354000	1355000	0.494046986103058	0.428267985582352
chrX	1369000	1370000	0.393274009227753	0.27352100610733
chrX	1375000	1376000	0.0872360020875931	0.013501999899745
chrX	1376000	1377000	0.0872360020875931	0.013501999899745
chrX	1398000	1399000	-0.226824998855591	-0.278319001197815
chrX	1399000	1400000	-0.226824998855591	-0.278319001197815
chrX	1458000	1459000	-0.190418004989624	-0.238655999302864
chrX	1459000	1460000	-0.190418004989624	-0.238655999302864
chrX	1482000	1483000	-0.418864011764526	-0.582192003726959
chrX	1483000	1484000	-0.418864011764526	-0.582192003726959
chrX	1556000	1557000	0.052912000566721	0.0678860023617744
chrX	1557000	1558000	0.052912000566721	0.0678860023617744
chrX	1625000	1626000	0.771086990833282	0.753729999065399
chrX	1637000	1638000	0.772625029087067	0.745980024337769
chrX	1664000	1665000	-0.418796002864838	-0.487336993217468
chrX	1665000	1666000	-0.418796002864838	-0.487336993217468
chrX	1701000	1702000	-0.326546996831894	-0.400543004274368
chrX	1702000	1703000	-0.326546996831894	-0.400543004274368
chrX	1734000	1735000	0.349680006504059	0.478812009096146
chrX	1748000	1749000	0.279859989881516	0.403919011354446
chrX	1857000	1858000	-0.458905011415482	-0.582315027713776
chrX	1858000	1859000	-0.458905011415482	-0.582315027713776
chrX	1897000	1898000	0.275462001562119	0.131316006183624
chrX	1898000	1899000	0.275462001562119	0.131316006183624
chrX	1927000	1928000	0.226787999272346	0.177884995937347
chrX	1928000	1929000	0.226787999272346	0.177884995937347
chrX	1942000	1943000	0.260538995265961	0.0898350030183792
chrX	1943000	1944000	0.260538995265961	0.0898350030183792
chrX	1958000	1959000	0.499213993549347	0.357264995574951
chrX	1960000	1961000	0.475492000579834	0.323754996061325
chrX	2011000	2012000	-0.457094013690948	-0.417322009801865
chrX	2012000	2013000	-0.457094013690948	-0.417322009801865
chrX	2071000	2072000	-0.202506005764008	-0.388617008924484
chrX	2080000	2081000	-0.153518006205559	-0.307976007461548
chrX	2121000	2122000	-0.0557640008628368	-0.136557996273041
chrX	2122000	2123000	-0.0557640008628368	-0.136557996273041
chrX	2147000	2148000	-0.414691001176834	-0.519788026809692
chrX	2148000	2149000	-0.414691001176834	-0.519788026809692
chrX	2220000	2221000	-0.381981998682022	-0.389373987913132
chrX	2221000	2222000	-0.381981998682022	-0.389373987913132
chrX	2268000	2269000	-0.451460987329483	-0.448186993598938
chrX	2269000	2270000	-0.451460987329483	-0.448186993598938
chrX	2312000	2313000	1.13006496429443	0.944131970405579
chrX	2319000	2320000	0.868094027042389	0.9060999751091
chrX	2395000	2396000	0.326889008283615	0.451377004384995
chrX	2409000	2410000	0.353823006153107	0.552796006202698
chrX	2418000	2419000	-0.164719000458717	0.0152420001104474
chrX	2419000	2420000	-0.164719000458717	0.0152420001104474
chrX	2442000	2443000	-0.469895988702774	-0.398775011301041
chrX	2443000	2444000	-0.469895988702774	-0.398775011301041
chrX	2469000	2470000	-0.255468994379044	-0.0856129974126816
chrX	2470000	2471000	-0.255468994379044	-0.0856129974126816
chrX	2518000	2519000	-0.175299003720284	-0.149130001664162
chrX	2519000	2520000	-0.175299003720284	-0.149130001664162
chrX	2588000	2589000	-0.350986003875732	-0.189678996801376
chrX	2589000	2590000	-0.350986003875732	-0.189678996801376
chrX	2613000	2614000	0.0928279981017113	-0.250138014554977
chrX	2634000	2635000	0.0558190010488033	0.0185579992830753
chrX	2684000	2685000	0.14648799598217	0.119831003248692
chrX	2685000	2686000	0.14648799598217	0.119831003248692
chrX	2747000	2748000	-0.719479024410248	-0.621339023113251
chrX	2748000	2749000	-0.719479024410248	-0.621339023113251
chrX	2820000	2821000	0.101584002375603	0.00167899997904897
chrX	2854000	2855000	0.257151007652283	0.0269840005785227
chrX	2947000	2948000	-0.595578014850616	-0.641017973423004
chrX	2948000	2949000	-0.595578014850616	-0.641017973423004
chrX	3071000	3072000	0.479665994644165	0.532799005508423
chrX	3084000	3085000	0.511753976345062	0.609411001205444
chrX	3113000	3114000	-0.287283003330231	-0.163044005632401
chrX	3119000	3120000	-0.44581401348114	-0.394219011068344
chrX	3132000	3133000	-0.381844997406006	-0.522508978843689
chrX	3133000	3134000	-0.381844997406006	-0.522508978843689
chrX	3173000	3174000	-0.292005002498627	-0.27989399433136
chrX	3174000	3175000	-0.292005002498627	-0.27989399433136
chrX	3176000	3177000	-0.253248006105423	-0.259698987007141
chrX	3181000	3182000	-0.0811780020594597	-0.127447992563248
chrX	3214000	3215000	0.242635995149612	0.287546008825302
chrX	3234000	3235000	0.141754001379013	0.0398089997470379
chrX	3274000	3275000	-0.462507009506226	0.233000993728638
chrX	3275000	3276000	-0.462507009506226	0.233000993728638
chrX	3342000	3343000	-0.200736999511719	-0.241264000535011
chrX	3343000	3344000	-0.200736999511719	-0.241264000535011
chrX	3411000	3412000	0.843578994274139	0.642799973487854
chrX	3424000	3425000	0.81379097700119	0.734054982662201
chrX	3473000	3474000	-0.192403003573418	-0.206166997551918
chrX	3474000	3475000	-0.192403003573418	-0.206166997551918
chrX	3493000	3494000	-0.0160440001636744	-0.018393000587821
chrX	3496000	3497000	0.01961600035429	0.0133830001577735
chrX	3603000	3604000	-0.14546599984169	-0.102641999721527
chrX	3618000	3619000	-0.165714994072914	-0.0988880023360252
chrX	3665000	3666000	-0.288289994001389	-0.363647997379303
chrX	3666000	3667000	-0.288289994001389	-0.363647997379303
chrX	3719000	3720000	-0.0392370000481606	-0.145346000790596
chrX	3720000	3721000	-0.0392370000481606	-0.145346000790596
chrX	3724000	3725000	0.463178992271423	0.488734006881714
chrX	3731000	3732000	0.605453014373779	0.641862988471985
chrX	3758000	3759000	1.54312694072723	1.62689697742462
chrX	3764000	3765000	1.42307305335999	1.38709402084351
chrX	3791000	3792000	0.0477549992501736	0.0400709994137287
chrX	3803000	3804000	0.16550999879837	-0.0298500005155802
chrX	3844000	3845000	0.195699006319046	0.112055003643036
chrX	3861000	3862000	-0.565455973148346	-0.615540027618408
chrX	3933000	3934000	-0.20796300470829	-0.283562988042831
chrX	3934000	3935000	-0.20796300470829	-0.283562988042831
chrX	3974000	3975000	-0.495862007141113	-0.484892010688782
chrX	3975000	3976000	-0.495862007141113	-0.484892010688782
chrX	3984000	3985000	-0.0999979972839355	-0.0454239994287491
chrX	3999000	4000000	-0.0649650022387505	0.0410440005362034
chrX	4094000	4095000	-0.665448009967804	-0.723123013973236
chrX	4095000	4096000	-0.665448009967804	-0.723123013973236
chrX	4134000	4135000	0.130281001329422	0.116184003651142
chrX	4136000	4137000	0.173187002539635	0.144933000206947
chrX	4154000	4155000	0.216215997934341	0.185259997844696
chrX	4161000	4162000	0.290865004062653	0.203823998570442
chrX	4208000	4209000	-0.813872992992401	-0.284763991832733
chrX	4209000	4210000	-0.813872992992401	-0.284763991832733
chrX	4284000	4285000	0.0774369984865189	0.0758169963955879
chrX	4294000	4295000	-0.00589600019156933	-0.189069002866745
chrX	4351000	4352000	-0.422621995210648	-0.0938669964671135
chrX	4364000	4365000	-0.630904972553253	-0.440324008464813
chrX	4528000	4529000	-0.33763200044632	-0.350297003984451
chrX	4529000	4530000	-0.33763200044632	-0.350297003984451
chrX	4553000	4554000	-0.6528480052948	-0.732827007770538
chrX	4554000	4555000	-0.6528480052948	-0.732827007770538
chrX	4625000	4626000	-0.352347999811172	-0.38646200299263
chrX	4626000	4627000	-0.352347999811172	-0.38646200299263
chrX	4666000	4667000	-0.138742998242378	-0.272646993398666
chrX	4705000	4706000	-0.340398997068405	-0.302837014198303
chrX	4724000	4725000	-0.382607996463776	-0.232807993888855
chrX	4731000	4732000	-0.129521995782852	0.0642710030078888
chrX	4742000	4743000	-0.640447020530701	-0.100923001766205
chrX	4743000	4744000	-0.640447020530701	-0.100923001766205
chrX	4759000	4760000	-0.398216009140015	-0.176477000117302
chrX	4761000	4762000	-0.359234005212784	-0.16177000105381
chrX	4828000	4829000	0.0202649999409914	-0.123861998319626
chrX	4831000	4832000	0.0250129997730255	-0.109724000096321
chrX	4908000	4909000	-0.70085597038269	-0.805523991584778
chrX	4959000	4960000	-0.0901649966835976	-0.146500006318092
chrX	4984000	4985000	0.459948003292084	0.512875020503998
chrX	5085000	5086000	-0.912464022636414	-0.971575021743774
chrX	5089000	5090000	-0.447735995054245	-0.315640985965729
chrX	5096000	5097000	-0.121881000697613	0.071323998272419
chrX	5148000	5149000	-0.0707160010933876	-0.480984002351761
chrX	5167000	5168000	0.0951370000839233	-0.0304160006344318
chrX	5211000	5212000	-0.123616002500057	-0.00529599981382489
chrX	5217000	5218000	-0.0396730005741119	-0.00646300008520484
chrX	5287000	5288000	-0.665435016155243	-0.707376003265381
chrX	5288000	5289000	-0.665435016155243	-0.707376003265381
chrX	5335000	5336000	-0.592580020427704	-0.537244021892548
chrX	5336000	5337000	-0.592580020427704	-0.537244021892548
chrX	5409000	5410000	-0.241842001676559	-0.263202011585236
chrX	5410000	5411000	-0.241842001676559	-0.263202011585236
chrX	5438000	5439000	-0.910009026527405	-0.987434029579163
chrX	5439000	5440000	-0.910009026527405	-0.987434029579163
chrX	5483000	5484000	-0.0943759977817535	0.157408997416496
chrX	5484000	5485000	-0.0943759977817535	0.157408997416496
chrX	5514000	5515000	-0.692884027957916	-0.740364015102386
chrX	5515000	5516000	-0.692884027957916	-0.740364015102386
chrX	5612000	5613000	-1.02998197078705	-0.919592976570129
chrX	5613000	5614000	-1.02998197078705	-0.919592976570129
chrX	5662000	5663000	-0.593599021434784	-0.547707974910736
chrX	5663000	5664000	-0.593599021434784	-0.547707974910736
chrX	5696000	5697000	-0.268413990736008	-0.422006994485855
chrX	5697000	5698000	-0.268413990736008	-0.422006994485855
chrX	5744000	5745000	-0.314503997564316	-0.369904011487961
chrX	5769000	5770000	-0.601863026618958	-0.718007981777191
chrX	5864000	5865000	-0.723231017589569	-0.613514006137848
chrX	5871000	5872000	-0.678965985774994	-0.67287802696228
chrX	5916000	5917000	-0.731536984443665	-0.743274986743927
chrX	5917000	5918000	-0.731536984443665	-0.743274986743927
chrX	5965000	5966000	-0.112695999443531	0.0163679998368025
chrX	5966000	5967000	-0.112695999443531	0.0163679998368025
chrX	5990000	5991000	-0.629217028617859	-0.407332003116608
chrX	5991000	5992000	-0.629217028617859	-0.407332003116608
chrX	6039000	6040000	-0.832525014877319	-0.752605020999908
chrX	6040000	6041000	-0.832525014877319	-0.752605020999908
chrX	6176000	6177000	-0.193298995494843	-0.39258599281311
chrX	6177000	6178000	-0.193298995494843	-0.39258599281311
chrX	6219000	6220000	-0.934993028640747	-0.998197019100189
chrX	6221000	6222000	-0.823947012424469	-0.91244900226593
chrX	6265000	6266000	-0.187894999980927	-0.339881002902985
chrX	6266000	6267000	-0.187894999980927	-0.339881002902985
chrX	6301000	6302000	-0.877910971641541	-0.713527023792267
chrX	6302000	6303000	-0.877910971641541	-0.713527023792267
chrX	6345000	6346000	-0.185677006840706	-0.348966002464294
chrX	6353000	6354000	-0.170210003852844	-0.348715007305145
chrX	6373000	6374000	-0.648208022117615	-0.529881000518799
chrX	6374000	6375000	-0.648208022117615	-0.529881000518799
chrX	6431000	6432000	0.174072995781898	-0.0160479992628098
chrX	6453000	6454000	0.00159200001507998	-0.0792049989104271
chrX	6521000	6522000	-1.22336900234222	-0.595598995685577
chrX	6522000	6523000	-1.22336900234222	-0.595598995685577
chrX	6559000	6560000	0.937923014163971	0.868664979934692
chrX	6574000	6575000	0.867591977119446	0.731070995330811
chrX	6590000	6591000	-0.0540710017085075	0.0608129985630512
chrX	6591000	6592000	-0.0540710017085075	0.0608129985630512
chrX	6654000	6655000	-0.290042996406555	-0.366212010383606
chrX	6655000	6656000	-0.290042996406555	-0.366212010383606
chrX	6694000	6695000	-0.405694991350174	-0.447600990533829
chrX	6695000	6696000	-0.405694991350174	-0.447600990533829
chrX	6742000	6743000	-0.31122899055481	-0.555507004261017
chrX	6743000	6744000	-0.31122899055481	-0.555507004261017
chrX	6802000	6803000	-0.251630991697311	-0.262515008449554
chrX	6803000	6804000	-0.251630991697311	-0.262515008449554
chrX	6842000	6843000	-0.15022200345993	-0.302953988313675
chrX	6843000	6844000	-0.15022200345993	-0.302953988313675
chrX	6883000	6884000	-0.482684999704361	-0.579499006271362
chrX	6884000	6885000	-0.482684999704361	-0.579499006271362
chrX	6933000	6934000	0.160089001059532	0.249300003051758
chrX	6939000	6940000	0.0052479999139905	0.0844950005412102
chrX	6954000	6955000	-0.642230987548828	-0.407296985387802
chrX	6955000	6956000	-0.642230987548828	-0.407296985387802
chrX	7019000	7020000	-0.603567004203796	-0.648634016513824
chrX	7032000	7033000	0.0221139993518591	0.00956800021231174
chrX	7063000	7064000	-0.331741988658905	-0.0491020008921623
chrX	7064000	7065000	-0.331741988658905	-0.0491020008921623
chrX	7113000	7114000	-0.798375010490417	-0.893329977989197
chrX	7114000	7115000	-0.798375010490417	-0.893329977989197
chrX	7119000	7120000	-0.24465699493885	-0.335260987281799
chrX	7131000	7132000	0.0617370009422302	0.0976909995079041
chrX	7241000	7242000	-0.557922005653381	-0.490898013114929
chrX	7242000	7243000	-0.557922005653381	-0.490898013114929
chrX	7284000	7285000	-1.01489996910095	-0.993112027645111
chrX	7285000	7286000	-1.01489996910095	-0.993112027645111
chrX	7323000	7324000	-0.372846990823746	-0.421622008085251
chrX	7352000	7353000	-0.515076994895935	-0.357044994831085
chrX	7674000	7675000	-0.411972999572754	-0.418617010116577
chrX	7675000	7676000	-0.411972999572754	-0.418617010116577
chrX	7719000	7720000	-0.340548992156982	-0.395480990409851
chrX	7720000	7721000	-0.340548992156982	-0.395480990409851
chrX	7747000	7748000	-0.634994983673096	-0.695227026939392
chrX	7748000	7749000	-0.634994983673096	-0.695227026939392
chrX	7814000	7815000	-0.172206997871399	-0.445336014032364
chrX	7822000	7823000	-0.197358995676041	-0.347793996334076
chrX	7886000	7887000	-0.879822015762329	-1.08937501907349
chrX	7887000	7888000	-0.879822015762329	-1.08937501907349
chrX	7929000	7930000	-0.321240991353989	-0.434172004461288
chrX	7931000	7932000	-0.242787003517151	-0.382185012102127
chrX	7972000	7973000	-0.303988009691238	-0.36354398727417
chrX	7987000	7988000	-0.211749002337456	-0.303297013044357
chrX	8037000	8038000	-0.0919080004096031	-0.490438997745514
chrX	8038000	8039000	-0.0919080004096031	-0.490438997745514
chrX	8057000	8058000	-0.376558005809784	-0.551443994045258
chrX	8058000	8059000	-0.376558005809784	-0.551443994045258
chrX	8091000	8092000	-0.249485000967979	-0.264142990112305
chrX	8092000	8093000	-0.249485000967979	-0.264142990112305
chrX	8128000	8129000	0.0660789981484413	-0.0876189991831779
chrX	8129000	8130000	0.0660789981484413	-0.0876189991831779
chrX	8140000	8141000	-0.0134070003405213	-0.160822004079819
chrX	8141000	8142000	-0.0134070003405213	-0.160822004079819
chrX	8176000	8177000	-0.468520998954773	-0.372729003429413
chrX	8177000	8178000	-0.468520998954773	-0.372729003429413
chrX	8254000	8255000	-0.513148009777069	-0.435532003641129
chrX	8408000	8409000	-0.185276001691818	-0.335833013057709
chrX	8436000	8437000	-0.496185004711151	-0.69190502166748
chrX	8437000	8438000	-0.496185004711151	-0.69190502166748
chrX	8516000	8517000	-0.307810008525848	-0.273243010044098
chrX	8517000	8518000	-0.307810008525848	-0.273243010044098
chrX	8561000	8562000	-0.4113430082798	-0.536164999008179
chrX	8573000	8574000	-0.363588988780975	-0.455080986022949
chrX	8607000	8608000	-0.578375995159149	-0.654870986938477
chrX	8608000	8609000	-0.578375995159149	-0.654870986938477
chrX	8675000	8676000	-0.655438005924225	-0.675734996795654
chrX	8676000	8677000	-0.655438005924225	-0.675734996795654
chrX	8724000	8725000	-0.431625008583069	-0.461627006530762
chrX	8725000	8726000	-0.431625008583069	-0.461627006530762
chrX	8909000	8910000	-0.862339019775391	-1.0716450214386
chrX	8910000	8911000	-0.862339019775391	-1.0716450214386
chrX	8948000	8949000	0.264420986175537	0.367509990930557
chrX	8951000	8952000	0.279776006937027	0.346758991479874
chrX	9012000	9013000	-0.856158971786499	-0.149361997842789
chrX	9013000	9014000	-0.856158971786499	-0.149361997842789
chrX	9041000	9042000	-0.230987995862961	-0.2325080037117
chrX	9042000	9043000	-0.230987995862961	-0.2325080037117
chrX	9077000	9078000	-0.42917400598526	-0.425864011049271
chrX	9087000	9088000	-0.251708000898361	-0.435557007789612
chrX	9109000	9110000	-0.0789770036935806	-0.0490030013024807
chrX	9110000	9111000	-0.0789770036935806	-0.0490030013024807
chrX	9151000	9152000	-0.0937689989805222	-0.248750999569893
chrX	9180000	9181000	-0.301032990217209	-0.204537004232407
chrX	9229000	9230000	-0.249753996729851	-0.257759004831314
chrX	9230000	9231000	-0.249753996729851	-0.257759004831314
chrX	9283000	9284000	-0.360909998416901	-0.424470007419586
chrX	9284000	9285000	-0.360909998416901	-0.424470007419586
chrX	9314000	9315000	-0.0686850026249886	-0.0484750010073185
chrX	9315000	9316000	-0.0686850026249886	-0.0484750010073185
chrX	9352000	9353000	-0.169102996587753	-0.048395000398159
chrX	9353000	9354000	-0.169102996587753	-0.048395000398159
chrX	9514000	9515000	0.0132790002971888	0.00408500013872981
chrX	9521000	9522000	0.201664999127388	0.105664998292923
chrX	9549000	9550000	-1.15387296676636	-1.1341370344162
chrX	9550000	9551000	-1.15387296676636	-1.1341370344162
chrX	9580000	9581000	-0.306403994560242	-0.428070992231369
chrX	9581000	9582000	-0.306403994560242	-0.428070992231369
chrX	9599000	9600000	-0.285355985164642	-0.359659999608994
chrX	9600000	9601000	-0.285355985164642	-0.359659999608994
chrX	9687000	9688000	-1.27889394760132	-1.13887703418732
chrX	9685000	9686000	-1.41102397441864	-1.24712300300598
chrX	9789000	9790000	-0.712671995162964	-0.531646013259888
chrX	9790000	9791000	-0.712671995162964	-0.531646013259888
chrX	9795000	9796000	-0.410104990005493	-0.438515990972519
chrX	9801000	9802000	-0.135804995894432	-0.218816995620728
chrX	10086000	10087000	-0.281852006912231	-0.385087013244629
chrX	10087000	10088000	-0.281852006912231	-0.385087013244629
chrX	10089000	10090000	0.0363159999251366	0.0655990019440651
chrX	10101000	10102000	0.503181993961334	0.35546201467514
chrX	10135000	10136000	0.291253000497818	0.28957599401474
chrX	10149000	10150000	0.336647003889084	0.415230989456177
chrX	10208000	10209000	-0.496082007884979	-0.462453007698059
chrX	10209000	10210000	-0.496082007884979	-0.462453007698059
chrX	10264000	10265000	0.277691006660461	0.200903996825218
chrX	10294000	10295000	0.0614669993519783	0.0651940032839775
chrX	10353000	10354000	0.0129359997808933	-0.0865079984068871
chrX	10355000	10356000	0.00883499998599291	-0.122580997645855
chrX	10364000	10365000	0.00575899984687567	-0.0309660006314516
chrX	10365000	10366000	0.00575899984687567	-0.0309660006314516
chrX	10394000	10395000	-0.483844995498657	-0.522871971130371
chrX	10395000	10396000	-0.483844995498657	-0.522871971130371
chrX	10456000	10457000	-1.01045405864716	-0.835898995399475
chrX	10457000	10458000	-1.01045405864716	-0.835898995399475
chrX	10485000	10486000	-0.383224993944168	-0.333034008741379
chrX	10486000	10487000	-0.383224993944168	-0.333034008741379
chrX	10520000	10521000	0.295850992202759	0.151844993233681
chrX	10531000	10532000	0.344927996397018	0.157305002212524
chrX	10601000	10602000	-0.478736996650696	-0.462040990591049
chrX	10602000	10603000	-0.478736996650696	-0.462040990591049
chrX	10694000	10695000	-0.222525998950005	-0.00115100003313273
chrX	10699000	10700000	-0.195699006319046	-0.0986720025539398
chrX	10743000	10744000	-0.163191005587578	-0.346253007650375
chrX	10744000	10745000	-0.163191005587578	-0.346253007650375
chrX	10766000	10767000	-0.57565701007843	-0.577947020530701
chrX	10772000	10773000	-0.259662985801697	-0.150658994913101
chrX	10830000	10831000	-0.108027003705502	-0.286552995443344
chrX	10844000	10845000	-0.174499005079269	-0.191144004464149
chrX	10868000	10869000	-0.293096005916595	-0.231414005160332
chrX	10877000	10878000	-0.250247985124588	-0.200420007109642
chrX	10921000	10922000	-0.716543972492218	-0.58005702495575
chrX	10926000	10927000	-0.655696988105774	-0.541730999946594
chrX	11067000	11068000	-0.594344973564148	-0.57668000459671
chrX	11068000	11069000	-0.594344973564148	-0.57668000459671
chrX	11074000	11075000	-0.350506007671356	-0.361209005117416
chrX	11076000	11077000	-0.334915012121201	-0.337971985340118
chrX	11107000	11108000	-0.220676004886627	-0.329795986413956
chrX	11129000	11130000	0.0858450010418892	0.00969799980521202
chrX	11154000	11155000	-0.93850702047348	-1.340695977211
chrX	11155000	11156000	-0.93850702047348	-1.340695977211
chrX	11183000	11184000	-0.530963003635406	-0.599480986595154
chrX	11186000	11187000	-0.474925994873047	-0.559773981571198
chrX	11316000	11317000	-0.655321002006531	-0.433362990617752
chrX	11323000	11324000	-0.71893697977066	-0.589713990688324
chrX	11369000	11370000	-0.289454996585846	-0.310160994529724
chrX	11370000	11371000	-0.289454996585846	-0.310160994529724
chrX	11448000	11449000	-0.204977005720139	-0.278515994548798
chrX	11544000	11545000	0.382342994213104	0.29645499587059
chrX	11560000	11561000	-0.0184930004179478	-0.0348559990525246
chrX	11561000	11562000	-0.0184930004179478	-0.0348559990525246
chrX	11586000	11587000	0.0108690001070499	0.086327999830246
chrX	11596000	11597000	0.118092998862267	0.107951998710632
chrX	11621000	11622000	-0.126673996448517	-0.295112997293472
chrX	11622000	11623000	-0.126673996448517	-0.295112997293472
chrX	11630000	11631000	0.544269025325775	0.474399000406265
chrX	11636000	11637000	0.806850016117096	0.754195988178253
chrX	11683000	11684000	0.117495998740196	0.0135819995775819
chrX	11695000	11696000	-0.250532001256943	-0.230526998639107
chrX	11724000	11725000	0.122845001518726	0.174136996269226
chrX	11726000	11727000	0.184053003787994	0.248374000191689
chrX	11737000	11738000	0.0832870006561279	-0.0202130004763603
chrX	11751000	11752000	0.521799981594086	0.244257003068924
chrX	11790000	11791000	-0.172321006655693	-0.291040986776352
chrX	11818000	11819000	-0.560189008712769	-0.53922301530838
chrX	11885000	11886000	-0.0526090003550053	-0.141925007104874
chrX	11886000	11887000	-0.0526090003550053	-0.141925007104874
chrX	11922000	11923000	-0.828082025051117	-0.689498007297516
chrX	11923000	11924000	-0.828082025051117	-0.689498007297516
chrX	11984000	11985000	-0.349197000265121	-0.424409985542297
chrX	12004000	12005000	-0.353266000747681	-0.315250992774963
chrX	12038000	12039000	-0.838593006134033	-0.807134985923767
chrX	12039000	12040000	-0.838593006134033	-0.807134985923767
chrX	12193000	12194000	-0.369571000337601	-0.493842989206314
chrX	12203000	12204000	-0.439278990030289	-0.496755003929138
chrX	12341000	12342000	-0.458160996437073	-0.403623998165131
chrX	12342000	12343000	-0.458160996437073	-0.403623998165131
chrX	12461000	12462000	-0.633834004402161	-0.573149979114532
