seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chrX	11494845	11495067	223	*	5.30474795073	5.39880557723093	5.20412783108453	0.0710797357014324	0.626191364538158	0.834856048198564	40.99	43.39	23	50.73
chr2R	24534827	24535369	543	*	6.02339094546548	5.94355451715639	6.09904006074933	-0.0753857993047598	0.626279402222406	0.834856048198564	60.51	62.58	79.12	57.97
chr3R	7076992	7077784	793	*	6.75682398153717	6.81996555814585	6.69079193721736	0.0745367273260542	0.626949469771522	0.835602652956886	102.47	123.5	99.36	107.25
chr2L	10976802	10977554	753	*	7.07171590799101	6.99716677542286	7.1426013643831	-0.0740754046759244	0.627209517367251	0.835737582306418	121.99	133.51	115.92	166.67
chr3R	11581626	11582726	1101	*	7.15137239113941	7.21319211697184	7.08678462622311	0.0731903680147028	0.627385080388847	0.835737582306418	164.93	131.84	137.08	134.79
chrX	13397017	13397268	252	*	5.02983802501273	4.90712598221054	5.14292576134469	-0.0702676276757679	0.627477673594574	0.835737582306418	28.3	31.71	35.88	34.78
chr2R	7824228	7826049	1822	*	8.09012386096518	8.0325082522557	8.14552661706035	-0.0698014953029862	0.627490742329315	0.835737582306418	250.8	272.86	247.49	318.85
chr2L	1062931	1065550	2620	*	8.47953274141217	8.42887062479951	8.52847598172055	-0.068967176779342	0.628110930371745	0.836416956710631	397.19	292.06	368.93	369.58
chr3L	20241019	20241928	910	*	7.64310411679328	7.70091595336783	7.58287857931931	0.073707023047108	0.62850131479634	0.836790131179074	240.07	176.07	147.2	236.24
chr3L	21285741	21286505	765	*	7.56017608876084	7.5038848427456	7.61435318816857	-0.0705124815922367	0.628720770521859	0.836935639329694	184.44	178.57	190.45	201.46
chr2R	16220975	16221737	763	*	6.55199442299756	6.61718557261308	6.48371748952763	0.0745584961409854	0.628969967029723	0.837120679664472	99.54	96.8	81.88	97.11
chrX	13251368	13251946	579	*	6.30742617596537	6.2150462748654	6.39424503136532	-0.0748976483925651	0.629096932471728	0.837143001574307	75.14	73.43	65.32	102.9
chr2L	10483329	10483758	430	*	6.21025545216768	6.13019948811533	6.28610164480438	-0.0748426305680354	0.629390048289397	0.837386374230219	74.17	65.92	76.36	79.71
chr3R	8826531	8826827	297	*	5.57444416644236	5.66159907236572	5.48168367598315	0.0734200472500563	0.629636950880116	0.837408245306478	53.67	47.56	38.64	50.73
chr2L	1150453	1150548	96	*	4.56521043902994	4.40314933272839	4.71089140716255	-0.0632623885032096	0.629854671215515	0.837408245306478	15.61	26.7	24.84	27.54
chr3L	1754209	1755691	1483	*	7.92192977484549	7.97244014096671	7.86958662244958	0.0702006536850229	0.629884647275659	0.837408245306478	276.18	226.13	209.77	257.98
chr2R	13450069	13450904	836	*	7.0686624864335	7.01060137934089	7.12447705090591	-0.0730045458803795	0.629955123322051	0.837408245306478	132.72	125.17	157.32	121.74
chr3R	19904900	19905523	624	*	6.69550743186289	6.76708997941565	6.62018687949518	0.0745443613353158	0.629957630897265	0.837408245306478	132.72	85.11	93.84	102.9
chr2R	11602458	11603437	980	*	7.14896545716011	7.21250433559081	7.08249877162045	0.0726104432631071	0.630412599237379	0.837642630678742	163.95	132.68	143.52	127.54
chr3R	15263739	15264151	413	*	6.02835665254757	5.93023035749707	6.12023172030685	-0.0743557783685146	0.630422202619166	0.837642630678742	52.7	69.26	57.96	81.16
chr3R	5588000	5588523	524	*	6.70168295391374	6.62558046688594	6.77397137075837	-0.0742604221728059	0.630519700893742	0.837642630678742	113.2	84.28	95.68	123.19
chr3L	18019390	18019582	193	*	5.32342910052619	5.21655710942037	5.4229273219275	-0.0719745465086252	0.630574990766319	0.837642630678742	40.99	33.38	42.32	43.48
chr3R	13011931	13013750	1820	*	8.39175275869754	8.33341693427901	8.44782114355859	-0.0707078879569013	0.630734529695106	0.837708080785615	380.6	264.52	302.69	395.67
chrX	2462884	2463609	726	*	6.53443771160885	6.60077661933861	6.46490071972581	0.0744795810233777	0.630988981024075	0.837860695355148	101.49	92.62	60.72	115.95
chr2R	24580331	24581087	757	*	7.26015191083848	7.31504944632832	7.20308249335468	0.0725125742990258	0.631070014324359	0.837860695355148	170.78	147.7	125.12	169.57
chr3L	8719951	8720191	241	*	6.08404486209944	5.99612669268556	6.16691163783006	-0.0742420500645969	0.631523241035699	0.838315929084083	51.72	75.93	72.68	71.02
chr3L	12529360	12530712	1353	*	8.34272690711031	8.28671098146291	8.39664893387179	-0.0689742732630897	0.631849762624498	0.838537168757742	336.68	287.88	287.05	386.97
chr2R	15308446	15308933	488	*	6.0944022007027	6.01060137934089	6.17360141019408	-0.0742767734952985	0.631910660936958	0.838537168757742	66.36	62.58	69	75.37
chr2R	15201555	15201734	180	*	5.43368090547217	5.3335123868633	5.52734382166173	-0.0716658886342765	0.632520519987802	0.839055619981857	49.77	30.87	48.76	43.48
chr3L	3543063	3543904	842	*	7.15273444246679	7.2090605017427	7.09411962641887	0.0729770627247451	0.632522250314083	0.839055619981857	159.07	136.85	109.48	163.77
chr3L	19558268	19560790	2523	*	9.37664707785964	9.3284248792636	9.42330944261419	-0.0649801316717952	0.632688336295849	0.839129415300203	644.09	641.69	583.3	789.89
chrX	6219983	6220432	450	*	5.99937401472036	6.07467023544395	5.91993053751705	0.0737909724120323	0.633286893152029	0.839694415419339	72.22	62.58	51.52	69.57
chr2L	16754044	16754712	669	*	6.56049551627343	6.4855005139234	6.63178396807527	-0.073575178608976	0.633335395597316	0.839694415419339	90.76	88.45	91.08	107.25
chr3L	14006509	14006882	374	*	6.02134895739883	5.94056925266965	6.09784444957436	-0.0737404336985159	0.633761618030739	0.839696850416704	70.26	52.57	71.76	65.22
chr3R	25024814	25025452	639	*	6.65798088393697	6.72382707220149	6.58898507838935	0.0733832834251847	0.633783735677762	0.839696850416704	117.11	94.29	91.08	101.45
chr2R	17683123	17683920	798	*	7.2451603574835	7.36807503384242	7.11079003101105	0.0659209867814879	0.633842351330291	0.839696850416704	212.74	117.66	103.96	172.47
chr2R	9190587	9192042	1456	*	7.66505361551249	7.60795878321777	7.71997466757929	-0.0693647106890067	0.6338798210269	0.839696850416704	199.08	191.09	194.13	227.55
chr3R	29782724	29783571	848	*	6.79432769025996	6.85784165971677	6.72788826206585	0.07270250642411	0.633889882472002	0.839696850416704	115.16	116.82	107.64	104.35
chr2R	24669046	24669626	581	*	6.27901048822918	6.35186400652062	6.20228142211158	0.0736585068241418	0.634797680047213	0.840752785097398	90.76	72.6	69	78.26
chr2L	9912701	9913141	441	*	6.03495408453349	6.11010645954313	5.95567072249471	0.0732315368131009	0.635124543297348	0.840895948464973	78.07	60.08	48.76	75.37
chr2L	7438828	7439245	418	*	5.8642181595596	5.95494761655267	5.76739762710512	0.0731925150556594	0.635127149176256	0.840895948464973	61.48	62.58	62.56	46.38
chr3R	5361500	5365145	3646	*	9.11613079454622	9.07465120082486	9.15645104444801	-0.0623848122047274	0.6356061252183	0.841383469817638	571.87	506.51	583.3	557.99
chr3R	30386691	30387820	1130	*	7.74226818103934	7.67429022173077	7.80718672064908	-0.0712760594075639	0.63594460546483	0.841447139198016	199.08	209.45	171.13	276.82
chrX	619832	620458	627	*	6.21076614875834	6.11864654739116	6.29735507009764	-0.0733440619902145	0.635981051886957	0.841447139198016	72.22	66.76	61.64	95.66
chrX	4200953	4201230	278	*	5.57332972354891	5.65553930479826	5.4861509807622	0.0715369979329983	0.636191034032482	0.841447139198016	50.75	50.07	33.12	56.52
chr2R	9594140	9594488	349	*	5.8020287206869	5.88744451949071	5.71123579187008	0.0717575207304166	0.63626804520594	0.841447139198016	74.17	44.23	39.56	65.22
chr2R	15528430	15529176	747	*	6.91793962451711	6.98546045440244	6.84710286677871	0.0720999916857133	0.63628040006128	0.841447139198016	130.77	122.66	128.8	101.45
chrX	17907429	17908431	1003	*	6.91231551717688	6.82447384093765	6.99511433608938	-0.073292061873183	0.636318785664421	0.841447139198016	107.35	119.33	85.56	169.57
chrX	935268	936382	1115	*	6.98969669803238	6.91543223113844	7.06032473784223	-0.0722120512194528	0.637032781562716	0.8422446991876	111.25	130.17	110.4	156.53
chr3L	5583456	5583881	426	*	6.92715202725198	6.84866713274505	7.00158661509056	-0.0729420111643233	0.637358622425632	0.842387282520336	139.55	90.95	101.2	155.08
chr3R	30809229	30810670	1442	*	7.21001394471581	7.15274299584236	7.26509793729058	-0.0707077089985212	0.637362393040265	0.842387282520336	132.72	151.87	165.61	142.03
chr2R	11199647	11199871	225	*	5.60875884342618	5.51781418025247	5.69430891772652	-0.0719600963946023	0.637567725771289	0.842512091265348	50.75	40.89	54.28	49.28
chr3L	19700487	19700976	490	*	6.22087175799308	6.14742965996516	6.29075560500716	-0.0730024888152446	0.637799750110986	0.842671765059704	80.02	61.75	85.56	71.02
chr3R	7123649	7125073	1425	*	7.74805200908204	7.80206885772719	7.69193374638901	0.0707060784051612	0.637910401587253	0.842671765059704	258.61	187.75	172.97	240.59
chr2L	10266428	10267126	699	*	6.3924280751053	6.45709925928378	6.32472129053931	0.0728978771101258	0.638059757584336	0.842686455733578	83.93	91.79	69	91.31
chr3L	19590295	19590624	330	*	5.83915193828738	5.75391510254112	5.91963253941485	-0.0725522262064819	0.638143369729535	0.842686455733578	59.53	48.4	61.64	59.42
chr2R	15482326	15482684	359	*	5.95605370885389	6.03243215379677	5.87540452153253	0.0724323150689409	0.638452423017435	0.842948046170221	74.17	56.74	47.84	69.57
chr3R	24333108	24333819	712	*	6.57957236349187	6.64477352050284	6.51128445255554	0.0727690828844349	0.638809335026305	0.843212140303575	114.18	85.95	70.84	111.6
chr2R	25007461	25010429	2969	*	8.55145319072206	8.50683220299929	8.59473540319566	-0.0640479809538124	0.638874434590941	0.843212140303575	350.35	377.17	399.29	373.93
chr3L	20656601	20656883	283	*	5.810294315378	5.8870977235052	5.72917115174336	0.0720338272540542	0.639046061951424	0.843292154359036	62.46	55.91	42.32	63.77
chr3L	18748165	18749145	981	*	7.46688038853062	7.41030791293033	7.52131793843482	-0.0694304961658863	0.639327325250343	0.843312927827276	188.35	151.87	177.57	189.86
chr2L	6062527	6063564	1038	*	7.60823192782473	7.54865588477484	7.66544503509651	-0.0691594225069225	0.639701577026194	0.843312927827276	200.06	174.4	178.49	227.55
chr2L	18148853	18148906	54	*	3.84627735674775	3.62278352007851	4.03974794472111	-0.0496884044281004	0.639775475023231	0.843312927827276	8.78	15.85	18.4	14.49
chr3L	13945827	13946094	268	*	5.31699017440191	5.42016912512209	5.20585972467394	0.0699771008123606	0.639779447008734	0.843312927827276	43.92	41.72	40.48	33.33
chr3R	9793356	9793711	356	*	5.82093093293865	5.90916684082411	5.72694488528978	0.0720071701145262	0.639843133224386	0.843312927827276	69.29	50.9	55.2	50.73
chr3R	8658883	8660429	1547	*	8.04735630703908	7.99364873484322	8.09913604715141	-0.0667314929286561	0.640187834685887	0.843312927827276	246.9	262.85	248.41	300.01
chr2R	17457421	17459179	1759	*	8.12539376628716	8.17289303098167	8.07627723890165	0.0685221271725707	0.640262466277404	0.843312927827276	297.65	279.54	218.05	321.75
chrX	5756461	5757626	1166	*	6.96447012482997	6.88597515103129	7.03891377821074	-0.0719648974146745	0.640299977281891	0.843312927827276	106.37	130.17	102.12	160.88
chr2L	10264155	10264486	332	*	6.19434995972113	6.26697488555959	6.11787441707149	0.071714940963164	0.640345867275422	0.843312927827276	83.93	70.09	43.24	95.66
chr2R	18135432	18135934	503	*	6.67940187820159	6.59371792497477	6.76028096109659	-0.0724359496678509	0.640420904740738	0.843312927827276	112.23	80.94	79.12	137.69
chr3L	763706	763775	70	*	4.4407903607398	4.28461570634461	4.58169803074404	-0.0596405920728518	0.640485669852385	0.843312927827276	15.61	23.36	27.6	20.29
chr3L	20497785	20498375	591	*	6.26460617533632	6.17846996207309	6.34588808566561	-0.0722629203694972	0.640609345169692	0.843312927827276	89.78	55.07	69.92	92.76
chr3R	10261291	10261802	512	*	6.00900808294521	5.92200911459617	6.09105778641967	-0.0722652575761142	0.640646899526576	0.843312927827276	53.67	67.59	65.32	71.02
chr3R	23995694	23996844	1151	*	7.51032397846227	7.45785495007197	7.56095154909602	-0.0685004150445889	0.640760597949859	0.843312927827276	186.4	165.22	195.05	182.62
chr2R	22402542	22402632	91	*	5.22600555723284	5.32080465086731	5.12453638392046	0.0680104770592833	0.640876432297994	0.843312927827276	44.89	35.05	24.84	44.93
chr2L	8690846	8691209	364	*	6.2362802782189	6.14180600812253	6.32494634136636	-0.072061517081037	0.640932135486599	0.843312927827276	81.97	59.25	58.88	101.45
chr2R	12457408	12457662	255	*	5.19080966636387	5.31594772108864	5.05377739429876	0.0672085097470631	0.640948906841476	0.843312927827276	48.79	30.87	43.24	23.19
chr3L	12014141	12014740	600	*	6.30033317854283	6.21806636343804	6.37816088567439	-0.072267933515945	0.641119327053899	0.843391087035233	88.81	60.08	73.6	92.76
chr2R	24606722	24607546	825	*	7.61153969816785	7.55360681028755	7.66723576485148	-0.0691836940623474	0.641464245057183	0.84369873090364	214.7	161.05	187.69	218.85
chrX	1214773	1215125	353	*	5.71172444379212	5.62112849145204	5.79696589091325	-0.0714773723006374	0.641845367973481	0.843979620942066	45.87	52.57	56.12	55.07
chr2R	12435598	12436663	1066	*	7.8027198296005	7.74409800638108	7.85905235940957	-0.0685624255302313	0.641899993392557	0.843979620942066	235.19	193.59	200.57	263.78
chr2R	22177373	22179429	2057	*	8.33694808049971	8.29046250037464	8.38198247021733	-0.0641660816853565	0.642127860624536	0.844133129808721	319.12	307.08	326.61	340.59
chr3R	10841883	10842355	473	*	6.08148283500008	6.00107457666311	6.15764516349808	-0.0720158073337217	0.642252834067462	0.844151346091783	60.51	67.59	71.76	71.02
chrX	11348194	11348247	54	*	4.83746141976381	4.95000472302151	4.7153902159187	0.0614009325551561	0.642727018719052	0.844562737132879	29.28	32.54	11.96	40.58
chr3R	29039187	29040334	1148	*	7.33317135436367	7.3945097036936	7.26910886334162	0.0710199581307746	0.64281182190043	0.844562737132879	208.84	127.67	138.92	169.57
chr3L	17055680	17056282	603	*	6.87089118650109	6.80508194931156	6.93382900816619	-0.0707588909065712	0.642899343009009	0.844562737132879	121.01	102.64	114.08	130.44
chr2R	7782693	7783201	509	*	6.24743358249348	6.14266933589342	6.34510249546044	-0.0711872541749451	0.643115516898085	0.844700653851098	59.53	81.78	52.44	110.15
chr2R	17456510	17457053	544	*	6.37076947782752	6.28121188010004	6.45509109381902	-0.0717363514088732	0.643537938599337	0.845109372435464	82.95	72.6	65.32	110.15
chr3L	14491939	14492386	448	*	6.24320842263259	6.14440295449515	6.33567859397051	-0.0713726618316924	0.643783615336214	0.845285884152993	72.22	69.26	54.28	107.25
chr2R	19912921	19913997	1077	*	7.15301030690052	7.09742124592301	7.20653667617155	-0.069350489422181	0.644133169344344	0.845598701833244	133.7	140.19	159.16	136.24
chrX	9583411	9584378	968	*	6.70360113796333	6.63648988815052	6.76772878550996	-0.0707775438655055	0.644246879346708	0.845601855977357	100.52	98.46	104.88	113.05
chr2L	107947	109944	1998	*	8.8341953821162	8.78898033218548	8.87803631805847	-0.062409483320294	0.644873184156722	0.846277695636313	461.6	423.06	435.17	505.82
chr3L	1777044	1777397	354	*	6.27384950643507	6.35286154849259	6.19025821134061	0.0714185874099997	0.645104450484859	0.846434975877975	80.02	83.44	83.72	62.32
chr3L	20442839	20443187	349	*	5.83393588794739	5.74993794452141	5.91331113736312	-0.0710617767288111	0.645243125956638	0.846462867991968	51.72	55.91	62.56	57.97
chrX	5052173	5052645	473	*	6.25969898642498	6.16246026000868	6.35079555778852	-0.0711301228535242	0.645348549612937	0.846462867991968	61.48	81.78	58.88	104.35
chr2R	14173050	14174762	1713	*	7.78298526924114	7.8307167805069	7.73362036798633	0.0683027405759207	0.64557204214063	0.846609840176483	222.5	232.81	172.05	253.63
chr3L	8339938	8340772	835	*	7.15443587762967	7.20809312452322	7.0987056430935	0.0691262855003511	0.64603325301171	0.846939370518075	134.67	161.05	130.64	143.48
chr2R	22397461	22401000	3540	*	8.96045625558305	8.99982032371866	8.91998793514036	0.0612580580406372	0.646217699620232	0.846939370518075	518.2	505.67	449.89	518.86
chr3R	16272770	16274507	1738	*	8.42874680305417	8.36992488999871	8.48526407348343	-0.0679892025016508	0.646227051815574	0.846939370518075	373.77	287.88	283.37	433.35
chrX	1873392	1874178	787	*	7.28405297869601	7.21621203636151	7.34884654767184	-0.0694841061326402	0.64626925508665	0.846939370518075	134.67	162.72	136.16	189.86
chr2R	20581144	20582026	883	*	6.88252576657917	6.94023499603526	6.82241157599185	0.0696760362253468	0.64693155482969	0.847542802868207	117.11	128.5	110.4	115.95
chrX	2603685	2604762	1078	*	7.46524677213652	7.39874475868814	7.5288179334403	-0.0689963174974302	0.647114467607171	0.847542802868207	158.09	179.41	149.04	220.3
chr3R	13273427	13273672	246	*	5.494166427921	5.40097908978502	5.58169803074404	-0.0690712213286057	0.647302039044245	0.847542802868207	36.11	48.4	55.2	40.58
chr2R	21717095	21717503	409	*	6.17435763072299	6.24306268447129	6.10221633062306	0.0708869127045767	0.647559500936952	0.847542802868207	72.22	79.27	63.48	73.92
chr2R	5692025	5692505	481	*	6.60076870997833	6.52956628340497	6.6686216890036	-0.0704046540630767	0.647565086517838	0.847542802868207	88.81	95.96	94.76	108.7
chr2L	6082156	6082422	267	*	5.47352566954379	5.37466377915346	5.56604525542526	-0.0692081027918443	0.647773158481339	0.847542802868207	37.08	45.89	46.92	47.83
chrX	10742007	10742665	659	*	6.40034716077632	6.30785444174261	6.48726564889091	-0.0707692452149583	0.647823273350751	0.847542802868207	74.17	84.28	63.48	115.95
chr3L	22266335	22266897	563	*	6.66982869630091	6.58927296987317	6.74612331372989	-0.0706656160658472	0.647855115116546	0.847542802868207	96.61	95.96	82.8	131.89
chr3L	736041	737463	1423	*	7.37716661075158	7.31485607578233	7.4368969842466	-0.0681955173735424	0.64791580294262	0.847542802868207	153.21	165.22	150.88	195.66
chr3L	4070485	4071433	949	*	7.02114541690736	7.07618326837511	6.96392434451041	0.0695750715144121	0.648006632057824	0.847542802868207	146.38	123.5	107.64	142.03
chr2L	9431471	9431950	480	*	6.15194334980516	6.07935637225718	6.22105250813728	-0.0705605823736602	0.648021606416945	0.847542802868207	81	54.24	88.32	60.87
chr2L	11182588	11186020	3433	*	9.14693170626847	9.19374012578949	9.0985535077803	0.0665315102938539	0.648068466744954	0.847542802868207	584.56	586.62	409.41	686.98
chr3L	8210420	8210579	160	*	4.94401130215379	4.82456439424282	5.05432042575266	-0.0652470178542858	0.648181187965833	0.847544317551882	28.3	28.37	33.12	33.33
chr3L	2634369	2636391	2023	*	8.51171580516579	8.55778159622919	8.46413046301239	0.0661396390301163	0.648449181746758	0.847693602134023	409.87	343.79	288.89	417.41
chr3L	14004248	14006112	1865	*	7.86028963446272	7.90878252066872	7.81010990744453	0.0654953439444568	0.648518522522435	0.847693602134023	224.46	256.17	230.01	218.85
chr3L	12612306	12612551	246	*	5.10717210849039	5.00123481325342	5.20585972467394	-0.0665570618454826	0.648709857854345	0.847767403816428	33.18	30.87	40.48	33.33
chr3L	7135771	7136190	420	*	5.94257729168878	6.02320670577692	5.85717351064027	0.0703658474577579	0.648798168459749	0.847767403816428	74.17	55.91	57.96	57.97
chr2L	2972090	2972692	603	*	6.46548107707057	6.54089925345277	6.38590182417088	0.0705504002324945	0.649121963522027	0.848044635748382	116.13	70.09	84.64	82.61
chrX	7888374	7888991	618	*	6.46480796818305	6.38079879014813	6.54419324929859	-0.0704719598238252	0.649387772191242	0.848246029115692	79.05	87.62	73.6	113.05
chrX	7285955	7287385	1431	*	7.53918180944865	7.59033223781846	7.4861509807622	0.0690618227534623	0.649804873226993	0.848582763651315	195.18	190.25	132.48	226.1
chr3R	19863984	19865217	1234	*	8.48175626505623	8.52306393172097	8.43923091446938	0.0623407914257052	0.650160526020867	0.848582763651315	361.08	374.67	327.53	366.68
chr3R	10362673	10362784	112	*	4.02057103164053	4.18381159150503	3.8364749767765	0.0502616061151672	0.650191318709801	0.848582763651315	20.49	15.85	8.28	20.29
chrX	5429650	5430423	774	*	6.67412208829596	6.59645945754432	6.74781670813857	-0.0700377751126103	0.650200787263407	0.848582763651315	91.73	101.8	87.4	127.54
chr2L	220325	220808	484	*	6.49028963893273	6.42373901178058	6.55390522128241	-0.0700328644325314	0.650231236905626	0.848582763651315	90.76	80.94	96.6	91.31
chrX	8253129	8253643	515	*	6.05906689457021	6.13019948811533	5.9842443632289	0.0701754069626551	0.650539265643453	0.848582763651315	74.17	65.92	57.04	69.57
chrX	19782584	19782977	394	*	5.13069807103363	5.01644224523059	5.2365655442114	-0.0660532065651211	0.650640531912041	0.848582763651315	26.35	38.38	37.72	37.68
chr3R	23765934	23766010	77	*	4.27497898664968	4.11010645954313	4.4229273219275	-0.0557805738910797	0.650645903771485	0.848582763651315	19.52	15.02	21.16	21.74
chr3L	3461333	3461785	453	*	6.33421881631661	6.39759586034766	6.26792920502431	0.070195647014591	0.650650861954576	0.848582763651315	81	87.62	67.16	86.96
chr2R	11358538	11359261	724	*	7.3763443523335	7.31062190140847	7.43920279250249	-0.0684813097476918	0.650832340741862	0.848673754311006	169.81	147.7	139.84	207.25
chr3L	23569211	23569682	472	*	5.45139714105471	5.35510533795108	5.54166216326926	-0.0682874318571433	0.650950749644714	0.848682485850506	35.13	46.73	49.68	43.48
chr2L	3867735	3868177	443	*	6.34610930384637	6.41814437344145	6.27028755786768	0.0700496516914024	0.651410441778478	0.848829543402824	103.44	67.59	71.76	82.61
chr3R	10587993	10588697	705	*	6.63720623456536	6.69575636478711	6.57617903064272	0.0695023407782484	0.651622506106476	0.848829543402824	100.52	106.81	86.48	104.35
chr2R	8067288	8069090	1803	*	8.45522167357436	8.40667435177097	8.50218840011507	-0.0632663804613535	0.651712649837076	0.848829543402824	359.13	319.59	326.61	398.57
chr2R	14982157	14983299	1143	*	7.16637180374967	7.10914471913117	7.22141521733197	-0.0674399116086803	0.651927788799429	0.848829543402824	137.6	138.52	146.28	152.18
chrX	12580439	12580747	309	*	5.79075573197335	5.87636698596938	5.69974192437962	0.0689806395117863	0.652009842680919	0.848829543402824	44.89	72.6	56.12	47.83
chr3L	6181657	6182045	389	*	6.04146130129199	5.95198585826038	6.12571008685569	-0.0696264458957301	0.652046827058704	0.848829543402824	71.24	52.57	57.04	82.61
chrX	10809743	10810082	340	*	5.53120907753719	5.4265843750013	5.62875670408524	-0.0675074590686974	0.65230362061542	0.848829543402824	29.28	56.74	49.68	49.28
chr3R	26011196	26011754	559	*	6.3890290018839	6.30308362799304	6.47014096094602	-0.0698157720687333	0.652433961528502	0.848829543402824	87.83	70.09	67.16	110.15
chrX	8145326	8145831	506	*	6.2913892244197	6.35535606673332	6.22445407337311	0.0696355152465889	0.652714525094546	0.848829543402824	81.97	81.78	52.44	97.11
chrX	2065161	2065643	483	*	6.63322192010423	6.54559895973719	6.71582639348261	-0.0697678472227765	0.652742968294023	0.848829543402824	80.02	106.81	75.44	134.79
chr2R	15130394	15134615	4222	*	9.43929918312262	9.47578991749152	9.4018614679963	0.0569311390395175	0.652750338440725	0.848829543402824	717.28	706.78	678.98	673.94
chrX	8101573	8102063	491	*	6.40384563284991	6.32156726861914	6.48168367598315	-0.0697515305332653	0.652792474591106	0.848829543402824	67.34	92.62	77.28	101.45
chrX	6688458	6688747	290	*	5.32317276074435	5.21600495290158	5.4229273219275	-0.0668913837091726	0.65284889267136	0.848829543402824	29.28	45.06	42.32	43.48
chr3L	231904	233227	1324	*	7.93544374648563	7.87923153979127	7.98954762891001	-0.0655387519932898	0.652874992924543	0.848829543402824	220.55	250.33	219.89	288.42
chr3L	1265273	1265288	16	*	4.63565192215532	4.75183266469725	4.50928915874185	0.0598453132373344	0.652879963796663	0.848829543402824	26.35	27.54	16.56	28.99
chr3R	7907178	7908040	863	*	6.73669663223586	6.80170361536344	6.6686216890036	0.0694824842179057	0.652972937180704	0.848829543402824	134.67	88.45	94.76	108.7
chr3L	1875996	1876248	253	*	5.36925739927959	5.61114593196084	5.0784780959519	0.0400872675620763	0.653090882780815	0.848829543402824	52.7	45.06	58.88	8.7
chr2R	7971644	7971971	328	*	5.98602195868303	6.07950814640398	5.88605555508465	0.0688351971583263	0.653105930991096	0.848829543402824	86.85	48.4	69	49.28
chr3R	23049175	23049379	205	*	5.11355918095156	5.23536636995022	4.98051143924123	0.0645638190010396	0.653186456592459	0.848829543402824	41.96	33.38	41.4	21.74
chr3R	23912795	23913789	995	*	6.98704288689467	6.92906158193669	7.0427837021138	-0.0684104284866542	0.653325096223209	0.84885531091959	138.58	105.14	136.16	127.54
chr2L	7037999	7039069	1071	*	7.22360444607153	7.16139362600617	7.28324318677833	-0.0675783730742971	0.65342975625349	0.84885531091959	150.29	136.01	136.16	175.37
chr2L	10203780	10204277	498	*	6.43665399046288	6.35573207822316	6.51327699062431	-0.0695172587232782	0.6538440041078	0.84924823033116	99.54	64.25	75.44	107.25
chr2L	21179974	21180487	514	*	6.17503340869261	6.25593363689854	6.08932572199249	0.0691618885822202	0.654459638212569	0.849881517005032	58.55	94.29	78.2	57.97
chr3R	18164171	18164558	388	*	5.87743845286042	5.9485195214853	5.80267292978925	0.0683416909169348	0.654611580936901	0.849881517005032	63.43	60.08	37.72	73.92
chrX	11154138	11154496	359	*	5.31298967034523	5.39856228767499	5.22201953008773	0.0650996333182772	0.654672600394669	0.849881517005032	35.13	49.23	23.92	50.73
chr2L	19525985	19526606	622	*	6.71994901406348	6.65067429614748	6.7860491803174	-0.0687483296308573	0.654874455720737	0.849881517005032	108.32	92.62	97.52	123.19
chr3R	15963318	15966852	3535	*	8.94253643098252	8.90325373191466	8.98077780482738	-0.0593922183945031	0.654890930702574	0.849881517005032	481.11	476.47	533.62	476.83
chr3R	16452942	16453786	845	*	7.0395604286607	7.1053000786502	6.97068159015442	0.0691045523937483	0.655174667232887	0.849944734686412	178.59	96.8	113.16	137.69
chr2R	8106110	8107014	905	*	7.04790289978078	7.10418594324096	6.98933466543225	0.0674508169724348	0.655249996978975	0.849944734686412	148.34	126.84	125.12	128.99
chrX	15592993	15593555	563	*	6.22002168016804	6.13572251676802	6.29966584625162	-0.0692134620664616	0.655275281171293	0.849944734686412	66.36	74.27	66.24	91.31
chr3R	13683677	13684102	426	*	6.78105651617531	6.70576221728794	6.85261535151079	-0.0689977730298585	0.655631928889048	0.85008132357082	121.99	86.78	92	139.14
chr3L	15500931	15501819	889	*	6.94147329572749	6.99740777548971	6.88328241330648	0.0679215429111926	0.655738753201718	0.85008132357082	139.55	115.99	108.56	127.54
chr3R	25659507	25659807	301	*	5.26078770822501	5.15231016772077	5.36167603960847	-0.0650569047041695	0.655742849982746	0.85008132357082	24.4	46.73	46	36.23
chrX	17658516	17659060	545	*	6.33071110534808	6.39541724090541	6.26296600964166	0.0690847136011575	0.655828173943475	0.85008132357082	90.76	77.6	68.08	85.51
chr2L	1458461	1458756	296	*	5.11299679450042	5.0018755817031	5.21616778332068	-0.0631166032876506	0.65597903009062	0.850131813646954	44.89	19.19	39.56	34.78
chr3L	23122425	23122729	305	*	5.19466102071517	5.09197062840222	5.29052515651922	-0.0648235427637824	0.656151824894487	0.850206619345138	27.32	40.89	47.84	30.44
chr2R	22678749	22679262	514	*	6.49469920114296	6.4308523932989	6.55583979473727	-0.0688543528670638	0.656260578628391	0.850206619345138	96.61	75.93	101.2	86.96
chrX	11915557	11916671	1115	*	7.41596319357722	7.35373291204433	7.47561981931071	-0.0675131919564857	0.656404535622847	0.850248125682314	126.87	200.27	174.81	181.17
