chrom	-2000	2000	GeneID_FBID_notChanged
chr2R	15953040	15958636	CG8366_FBgn0034054_notChanged
chr2R	10646888	10651830	CG12934_FBgn0033541_notChanged
chr3L	1793328	1797328	alpha-Spec_FBgn0250789_notChanged
chr3R	20307344	20326196	CG42668_FBgn0261550_notChanged
chr2R	18126494	18132246	Dlip3_FBgn0040465_notChanged
chr2L	5042712	5046712	CG31650_FBgn0031673_notChanged
chr2L	1175690	1184454	CG4896_FBgn0031319_notChanged
chr3L	8195987	8199987	UbcE2M_FBgn0035853_notChanged
chr3R	27280661	27284661	mrt_FBgn0039507_notChanged
chr2R	7037050	7041050	CG33914_FBgn0053914_notChanged
chrX	8407272	8435011	Trf2_FBgn0261793_notChanged
chr3R	29200525	29204525	Mesh1_FBgn0039650_notChanged
chr2L	22842220	22856541	CG17715_FBgn0041004_notChanged
chr2R	12023272	12027272	otk2_FBgn0267728_notChanged
chr3R	18400716	18404716	Wdr37_FBgn0038617_notChanged
chr3R	6378328	6382328	CG1024_FBgn0027514_notChanged
chr2L	22119183	22123183	lncRNA:CR46480_FBgn0287611_notChanged
chr3L	17885705	17893404	CG7402_FBgn0036768_notChanged
chrX	22471698	22476998	CG14618_FBgn0031189_notChanged
chrX	13157604	13164854	CG12096_FBgn0030457_notChanged
chrX	6847517	6851517	Cht11_FBgn0029913_notChanged
chr3L	11107690	11114117	emei_FBgn0036133_notChanged
chr3R	9511327	9516827	Rlb1_FBgn0014022_notChanged
chrX	9874672	9878672	CG15247_FBgn0030156_notChanged
chr3R	29993231	29997231	CG7903_FBgn0039730_notChanged
chr2R	15987498	15991498	Strn-Mlck_FBgn0265045_notChanged
chr2R	18611090	18616255	CG10927_FBgn0034360_notChanged
chr2R	21715804	21720832	CG30398_FBgn0050398_notChanged
chr3R	22526663	22530663	CG5346_FBgn0038981_notChanged
chrX	2325128	2330941	CG2854_FBgn0040391_notChanged
chr3L	22063907	22069216	CG14561_FBgn0037149_notChanged
chrX	6289303	6296177	mldr_FBgn0029858_notChanged
chr3L	22877089	22882963	Ssl1_FBgn0037202_notChanged
chr3R	7918431	7926491	lds_FBgn0002542_notChanged
chr3R	12693129	12699379	NijC_FBgn0038079_notChanged
chr2R	12778541	12804010	sca_FBgn0003326_notChanged
chr2L	7992798	7998494	asRNA:CR44996_FBgn0266331_notChanged
chr3L	11423158	11428395	CG7560_FBgn0036157_notChanged
chr3L	12191688	12195688	thoc6_FBgn0036263_notChanged
chr2L	2743098	2748944	Cwc25_FBgn0031452_notChanged
chr3R	21717660	21721660	CG31176_FBgn0051176_notChanged
chr3L	14977620	14984432	CG3349_FBgn0036459_notChanged
chr3R	31667465	31679971	CG1815_FBgn0039863_notChanged
chr3R	14306589	14310589	su(Hw)_FBgn0003567_notChanged
chr3L	19747744	19751744	CG42638_FBgn0261361_notChanged
chr2L	20648189	20652898	CG2611_FBgn0032871_notChanged
chr2L	6478929	6489576	Daxx_FBgn0031820_notChanged
chr3R	21128216	21134720	Ice2_FBgn0038860_notChanged
chr3R	29053927	29061204	Sirt7_FBgn0039631_notChanged
chr3R	29673651	29682257	Cap-D2_FBgn0039680_notChanged
chr3R	31759579	31763579	Smvt_FBgn0039873_notChanged
chrX	9692186	9699558	btd_FBgn0000233_notChanged
chr2R	16278015	16282470	prim_FBgn0034103_notChanged
chr2R	8938415	8943136	CG13748_FBgn0033355_notChanged
chrX	21615617	21619617	CG32857_FBgn0052857_notChanged
chr2R	9095030	9099169	snoRNA:Or-CD2_FBgn0086603_notChanged
chr2L	14353085	14357085	l(2)34Fd_FBgn0261535_notChanged
chrX	5695123	5699660	lncRNA:CR42794_FBgn0261927_notChanged
chrX	10928840	10966046	Myo10A_FBgn0263705_notChanged
chr3R	5391922	5401510	CG1172_FBgn0264712_notChanged
chr2R	5965746	5969746	lncRNA:CR44127_FBgn0264958_notChanged
chr3R	25245422	25249422	sisRNA:CR46364_FBgn0286042_notChanged
chr3L	3317232	3321232	PIG-C_FBgn0035435_notChanged
chr3L	12501894	12505894	CG10646_FBgn0036292_notChanged
chr2L	1141201	1149395	MFS3_FBgn0031307_notChanged
chr2R	14409825	14415851	Sin1_FBgn0033935_notChanged
chr3R	27286769	27293592	Hmu_FBgn0015737_notChanged
chr2R	14627910	14633023	Had2_FBgn0033949_notChanged
chrX	15981772	15987405	Slc25A46a_FBgn0030717_notChanged
chr2L	19516824	19527453	CG10132_FBgn0032798_notChanged
chr3R	12404532	12410107	Sccpdh2_FBgn0038038_notChanged
chr2R	15687826	15693014	CG30090_FBgn0050090_notChanged
chr2R	7533919	7540297	Gpo2_FBgn0033190_notChanged
chr2R	4790869	4796974	lncRNA:CR46476_FBgn0287607_notChanged
chrX	13110462	13114462	Chpf_FBgn0263005_notChanged
chr3L	2263857	2267857	ecd_FBgn0000543_notChanged
chr3L	9724895	9731650	Naa60_FBgn0036039_notChanged
chr2R	19440342	19445825	RpL11_FBgn0013325_notChanged
chr2R	24889614	24923677	NaCP60E_FBgn0085434_notChanged
chr3L	7236542	7242245	BHD_FBgn0261111_notChanged
chr3R	5652861	5656861	elm_FBgn0037358_notChanged
chr3R	27952917	27959326	Nep7_FBgn0039564_notChanged
chr3R	10119400	10123400	gammaSnap2_FBgn0266721_notChanged
chr3L	22069848	22073848	CG7139_FBgn0027532_notChanged
chr3R	5607611	5611611	sisRNA:1_FBgn0285959_notChanged
chr2R	14355281	14359281	CG8617_FBgn0033925_notChanged
chr2L	10429338	10435116	TfIIB_FBgn0004915_notChanged
chr3R	25994996	25998996	CG43116_FBgn0262576_notChanged
chr3L	11709386	11713386	crim_FBgn0036198_notChanged
chrX	17576689	17581135	asRNA:CR44124_FBgn0264955_notChanged
chr2L	13181450	13186875	Rsph1_FBgn0032478_notChanged
chr3L	14176620	14180620	D_FBgn0000411_notChanged
chr3R	11880534	11884534	CG6962_FBgn0037958_notChanged
chr3R	13379809	13383809	mRpS21_FBgn0044511_notChanged
chr4	661621	671884	Slip1_FBgn0024728_notChanged
chr3R	15229503	15233503	asRNA:CR43471_FBgn0263448_notChanged
chr3L	14759844	14763844	Tsen34_FBgn0053260_notChanged
chrX	6676424	6683845	Fum1_FBgn0286222_notChanged
chr2L	15750263	15757900	Mtr4_FBgn0001986_notChanged
chr2R	5348477	5353972	CG10395_FBgn0033019_notChanged
chrX	18846566	18850566	shop_FBgn0030966_notChanged
chr2R	18092900	18096900	CG5757_FBgn0034299_notChanged
chr2L	7825315	7829315	Rack1_FBgn0020618_notChanged
chr2L	849071	853071	drongo_FBgn0020304_notChanged
chr3R	12450464	12455196	CG5509_FBgn0038054_notChanged
chr3R	30002861	30006861	Nph_FBgn0039735_notChanged
chr2L	2355356	2359356	CG9967_FBgn0031413_notChanged
chr2R	17405427	17409427	Camp_FBgn0034210_notChanged
chr3L	8178923	8185369	Uxs_FBgn0035848_notChanged
chr3L	6953904	6957904	CG10077_FBgn0035720_notChanged
chr3R	18744041	18748041	PGS1_FBgn0038649_notChanged
chrX	15291031	15299169	CG5877_FBgn0030625_notChanged
chr3L	17020856	17024856	CG6652_FBgn0036687_notChanged
chrX	5663940	5667940	Sirt4_FBgn0029783_notChanged
chr2L	10329471	10335129	CG5037_FBgn0032222_notChanged
chr2R	7538111	7566435	Corin_FBgn0033192_notChanged
chr4	1025863	1031359	asRNA:CR44031_FBgn0264823_notChanged
chr2L	7061986	7066467	Sem1_FBgn0266666_notChanged
chr2L	250373	254373	Rpp30_FBgn0283652_notChanged
chr3L	17877096	17885653	CG7408_FBgn0036765_notChanged
chr2L	3522056	3526056	Sr-CIV_FBgn0031547_notChanged
chr2R	5964856	5968856	CG7881_FBgn0033048_notChanged
chrX	4129211	4134833	GlcAT-I_FBgn0066114_notChanged
chr2L	19415447	19420274	Lectin-galC1_FBgn0016675_notChanged
chr3R	29375646	29489131	Ptp99A_FBgn0004369_notChanged
chr3L	8447377	8451377	CG6983_FBgn0035896_notChanged
chr3R	7781446	7785446	CG18747_FBgn0042104_notChanged
chr3R	4980265	4985904	asRNA:CR43478_FBgn0263455_notChanged
chr2R	16689022	16695751	Idgf6_FBgn0013763_notChanged
chrX	16214750	16218750	disco_FBgn0000459_notChanged
chr2L	10331734	10341185	GATAd_FBgn0032223_notChanged
chr3R	8724854	8730370	CG8159_FBgn0037619_notChanged
chr3R	22739150	22745081	CG6985_FBgn0039017_notChanged
chr2R	15725381	15764044	CG30089_FBgn0050089_notChanged
chr2R	11344325	11349395	betaTry_FBgn0010357_notChanged
chr3R	9776398	9780537	snoRNA:Psi18S-1275_FBgn0086663_notChanged
chr3R	9353495	9361189	CG43675_FBgn0263750_notChanged
chr3L	9712324	9719716	vsg_FBgn0045823_notChanged
chr3L	2598331	2603536	CG16986_FBgn0035356_notChanged
chrX	2712079	2719654	CG2694_FBgn0024991_notChanged
chr2L	8380807	8384807	CG13392_FBgn0032033_notChanged
chrX	9606946	9625243	CG42797_FBgn0261931_notChanged
chr2R	9042709	9046709	PPO2_FBgn0033367_notChanged
chr3R	5468926	5474754	Snr1_FBgn0011715_notChanged
chr3R	5667713	5681930	Atg17_FBgn0037363_notChanged
chr2R	8262426	8266426	CG30376_FBgn0050376_notChanged
chr3R	9731250	9735250	alphaTub85E_FBgn0003886_notChanged
chr3L	11096412	11102578	APP-BP1_FBgn0261112_notChanged
chr2R	21308146	21312146	asRNA:CR45149_FBgn0266642_notChanged
chr3R	24148203	24152203	p38c_FBgn0267339_notChanged
chr3L	10880386	10884386	CG6409_FBgn0036106_notChanged
chrX	8718277	8722277	l(1)G0020_FBgn0027330_notChanged
chrX	8648681	8652681	oc_FBgn0004102_notChanged
chr3R	11221029	11225029	asRNA:CR31144_FBgn0051144_notChanged
chr3R	11208247	11213898	Tctp_FBgn0037874_notChanged
chr2L	6948421	6956586	SA_FBgn0020616_notChanged
chr3R	11947680	11956038	CG31211_FBgn0051211_notChanged
chrX	1667570	1675608	hfw_FBgn0001189_notChanged
chrX	757594	763939	CG5273_FBgn0040382_notChanged
chr3R	31620136	31666646	kek6_FBgn0039862_notChanged
chr3L	11618101	11622101	Muc68Ca_FBgn0036181_notChanged
chr3L	1032875	1036875	trio_FBgn0024277_notChanged
chrX	23080709	23084709	CG17163_FBgn0039942_notChanged
chr2L	9888885	9893336	CG4537_FBgn0032153_notChanged
chr2L	12109110	12114256	Phae2_FBgn0263235_notChanged
chr3R	19375225	19379225	CG31245_FBgn0051245_notChanged
chr2R	17670640	17674640	P32_FBgn0034259_notChanged
chr3L	22879045	22895821	slif_FBgn0037203_notChanged
chr3L	275437	307292	RhoGEF3_FBgn0264707_notChanged
chr3R	10749228	10753228	TkR86C_FBgn0004841_notChanged
chrX	10594122	10601169	CG2124_FBgn0030217_notChanged
chr2L	19754904	19758904	CG10631_FBgn0032817_notChanged
chr3R	14896372	14900372	Nup93-2_FBgn0038274_notChanged
chr2R	17682855	17687548	CG42561_FBgn0260763_notChanged
chr2R	13150677	13154677	Ack-like_FBgn0263998_notChanged
chr3L	18903372	18910974	CG6841_FBgn0036828_notChanged
chr2L	3035230	3040793	CG17260_FBgn0031498_notChanged
chr3R	25954270	25958270	CCAP-R_FBgn0039396_notChanged
chrX	8146783	8152686	CG10959_FBgn0030010_notChanged
chr3R	10047199	10053527	ohgt_FBgn0037780_notChanged
chr2L	21990933	21994933	CG2528_FBgn0032969_notChanged
chr3L	15334692	15346315	Toll-6_FBgn0036494_notChanged
chrX	9727648	9758369	Sp1_FBgn0020378_notChanged
chr3L	17349822	17360056	CG7692_FBgn0036714_notChanged
chr3R	9012909	9016909	Kcmf1_FBgn0037655_notChanged
chr3R	19643026	19648906	Nup58_FBgn0038722_notChanged
chr2R	7924653	7931922	MFS12_FBgn0033234_notChanged
chr3R	28261622	28265622	CG43125_FBgn0262588_notChanged
chrX	407721	412817	l(1)sc_FBgn0002561_notChanged
chr2R	7710578	7716182	Dgat2_FBgn0033215_notChanged
chr2L	10339616	10344523	CG31715_FBgn0051715_notChanged
chrX	6265228	6269228	schlank_FBgn0040918_notChanged
chr3L	15507445	15513047	gdl_FBgn0001099_notChanged
chr2R	24112398	24118359	CG3253_FBgn0041706_notChanged
chr3L	12136868	12145380	RhoGAP68F_FBgn0036257_notChanged
chr3L	21290800	21294800	Cpr78Ca_FBgn0037067_notChanged
chr3R	7999309	8003309	Kmn2_FBgn0266598_notChanged
chr2R	9873072	9877072	CG46338_FBgn0285962_notChanged
chr2R	8168274	8174401	Mlh1_FBgn0011659_notChanged
chrX	15908870	15923013	Lrp4_FBgn0030706_notChanged
chr3L	16659615	16663615	Baldspot_FBgn0260960_notChanged
chrX	13210325	13216408	REG_FBgn0029133_notChanged
chr2L	875302	880270	ninaA_FBgn0002936_notChanged
chrX	633890	645760	su(sable)_FBgn0003575_notChanged
chr3R	8727693	8731693	ranshi_FBgn0037620_notChanged
chr3R	8982315	8986315	RagA-B_FBgn0037647_notChanged
chr2R	6984043	6990922	CG17002_FBgn0033122_notChanged
chr2L	21175176	21179176	scaRNA:PsiU2-38.40.42_FBgn0263474_notChanged
chr3L	15681872	15688598	Pgant8_FBgn0036529_notChanged
chr3L	11118783	11122783	FoxK_FBgn0036134_notChanged
chr2R	7461504	7466987	CG11127_FBgn0033178_notChanged
chr3R	25052653	25056653	CG31109_FBgn0051109_notChanged
chr3L	20964762	20968762	CG12983_FBgn0037040_notChanged
chr2L	13396991	13413047	CG7110_FBgn0032521_notChanged
chr3R	24528558	24532558	CG13623_FBgn0039205_notChanged
chr2L	13932692	13936692	Vajk2_FBgn0032538_notChanged
chr3R	23770859	23774859	tst_FBgn0039117_notChanged
chr3R	28885709	28889709	CG33203_FBgn0053203_notChanged
chr2R	24761167	24768750	CG3894_FBgn0035059_notChanged
chr2R	13505557	13511332	mEFTu1_FBgn0024556_notChanged
chrX	394060	399497	sc_FBgn0004170_notChanged
chr3L	11132987	11137480	CG14143_FBgn0036138_notChanged
chr2L	18111179	18115179	CG44476_FBgn0265669_notChanged
chr2R	16228198	16236087	CG15701_FBgn0034095_notChanged
chr3L	1664522	1668522	snoRNA:Me28S-A2634c_FBgn0082944_notChanged
chr2R	22661692	22666474	CG4250_FBgn0034761_notChanged
chr2R	14524267	14589917	ttv_FBgn0265974_notChanged
chr3L	12086626	12091225	CG17154_FBgn0036246_notChanged
chrX	1285290	1290945	CG32812_FBgn0025642_notChanged
chr3R	16994446	17001449	CG3534_FBgn0038463_notChanged
chrX	4099031	4103031	Cmtr1_FBgn0029693_notChanged
chr3R	8092124	8107083	CG7900_FBgn0037548_notChanged
chr3R	9063078	9067078	beag_FBgn0037660_notChanged
chr2L	15744257	15749000	lncRNA:CR44974_FBgn0266309_notChanged
chr3L	4240734	4248233	pav_FBgn0011692_notChanged
chrX	12627640	12631640	Aven_FBgn0030410_notChanged
chr3R	11820493	11824493	Kyat_FBgn0037955_notChanged
chrX	1480590	1484590	snoRNA:M_FBgn0044508_notChanged
chr3R	4195206	4206572	beta-Man_FBgn0037215_notChanged
chr2L	15766349	15770349	wek_FBgn0001990_notChanged
chr2L	19032576	19036576	CG31800_FBgn0051800_notChanged
chr2R	18411599	18415599	imd_FBgn0013983_notChanged
chrX	9079057	9083057	CG7246_FBgn0030081_notChanged
chr2R	14164982	14170233	CG18327_FBgn0033904_notChanged
chr2R	6829793	6833793	CG34215_FBgn0085244_notChanged
chr3L	5422109	5444399	DIP-delta_FBgn0085420_notChanged
chr2L	1713851	1717851	frtz_FBgn0086698_notChanged
chr2R	23542024	23546901	AIMP3_FBgn0050185_notChanged
chr3L	9691821	9696705	asRNA:CR45804_FBgn0267454_notChanged
chr2L	4440320	4444985	CG15432_FBgn0031603_notChanged
chrX	2063142	2067142	CG4281_FBgn0025626_notChanged
chrX	20234382	20238382	sw_FBgn0003654_notChanged
chr3L	27265954	27270023	snoRNA:Me18S-C419_FBgn0086533_notChanged
chr2L	3711360	3718810	CG2818_FBgn0031566_notChanged
chr2L	1164506	1169211	CG14341_FBgn0031315_notChanged
chr3L	17906143	17911683	Wdr92_FBgn0036771_notChanged
chr2R	8419033	8430577	CSN7_FBgn0028836_notChanged
chr3R	21221584	21225584	CG3337_FBgn0038871_notChanged
chr2L	11002189	11006189	RpL9_FBgn0015756_notChanged
chr3L	21615376	21619376	S1P_FBgn0037105_notChanged
chr3R	17418638	17422989	CG42835_FBgn0262024_notChanged
chr3L	1534835	1538835	CG12091_FBgn0035228_notChanged
chr3L	5920055	5925567	CG32407_FBgn0052407_notChanged
chrX	3171140	3175140	CG18508_FBgn0028746_notChanged
chr2L	18079628	18085608	ninaD_FBgn0002939_notChanged
chr3R	20633480	20646279	Lrrk_FBgn0038816_notChanged
chr3R	9576042	9583225	Son_FBgn0037716_notChanged
chrX	15805949	15809949	lncRNA:CR44384_FBgn0265534_notChanged
chrX	17766569	17780708	unc-4_FBgn0024184_notChanged
chr2L	9761369	9767338	und_FBgn0283478_notChanged
chr2L	9791107	9795107	CG13123_FBgn0032150_notChanged
chr3R	29050680	29055913	CG11842_FBgn0039629_notChanged
chr2R	21324882	21329022	snoRNA:Psi28S-3316b_FBgn0082971_notChanged
chrX	1877774	1881774	CG14818_FBgn0026088_notChanged
chrX	16439433	16447367	rngo_FBgn0030753_notChanged
chr3R	12369971	12374704	GstD2_FBgn0010038_notChanged
chr3L	8344561	8354279	GAPcenA_FBgn0035879_notChanged
chrX	6089471	6093471	Mipp2_FBgn0026060_notChanged
chr3L	18870553	18874553	Rad9_FBgn0025807_notChanged
chr2L	5905169	5924776	bchs_FBgn0043362_notChanged
chr2L	7798058	7802058	Herp_FBgn0031950_notChanged
chr2L	156664	160664	CG33635_FBgn0053635_notChanged
chrX	17144041	17148041	snoRNA:Psi18S-1854a_FBgn0083042_notChanged
chr3L	8567335	8571864	lncRNA:CR43910_FBgn0264511_notChanged
chr3R	22419161	22425302	mats_FBgn0038965_notChanged
chr2R	23695824	23699824	CG30183_FBgn0050183_notChanged
chr3L	17014536	17022270	CG7728_FBgn0036686_notChanged
chr3L	8574078	8578078	CG6638_FBgn0035911_notChanged
chr3L	20497836	20503500	CG18281_FBgn0037003_notChanged
chr2R	11649616	11653616	CG9003_FBgn0033639_notChanged
chrX	11135859	11141689	CDK2AP1_FBgn0030269_notChanged
chr3R	8267896	8271896	CG9630_FBgn0037561_notChanged
chr2R	12630378	12634378	muskelin_FBgn0033757_notChanged
chr4	54497	65124	asRNA:CR43957_FBgn0264617_notChanged
chr3L	7241933	7245933	mRpL50_FBgn0028648_notChanged
chr3R	29151266	29155266	Slbp_FBgn0041186_notChanged
chr3R	10883001	10887001	CG14696_FBgn0037853_notChanged
chr3R	15835117	15839117	ND-23_FBgn0017567_notChanged
chrX	19519929	19532896	CoRest_FBgn0261573_notChanged
chr3L	2585456	2590883	RpL8_FBgn0261602_notChanged
chr3L	17839671	17844599	asRNA:CR45175_FBgn0266685_notChanged
chrX	13610131	13615228	BthD_FBgn0030501_notChanged
chr2L	11089444	11097096	Wdr59_FBgn0032339_notChanged
chr2R	17871939	17928695	Elk_FBgn0011589_notChanged
chr4	569554	573554	ND-49_FBgn0039909_notChanged
chr3R	28818221	28826508	CG1647_FBgn0039602_notChanged
chr2R	19127589	19135706	botv_FBgn0027535_notChanged
chr2L	6969737	6973737	snRNP-U1-70K_FBgn0016978_notChanged
chr3L	13448283	13452283	JMJD7_FBgn0036366_notChanged
chr2L	11276021	11281982	CG33695_FBgn0052831_notChanged
chrX	21361028	21375145	bbx_FBgn0024251_notChanged
chr3L	10897123	10901123	Aps_FBgn0036111_notChanged
chr3R	5822615	5828576	dgrn_FBgn0037384_notChanged
chr3R	22332150	22336150	CG5391_FBgn0038943_notChanged
chr3R	24920473	24927160	Mink_FBgn0039250_notChanged
chr2R	16639243	16653125	gprs_FBgn0024232_notChanged
chr2R	15145860	15151709	CG7544_FBgn0033994_notChanged
chr3L	19559190	19563190	lncRNA:CR44676_FBgn0265887_notChanged
chr3L	13410843	13418453	flr_FBgn0260049_notChanged
chr3L	5763046	5767046	snmRNA:CR43603_FBgn0263488_notChanged
chr2R	8694428	8700583	CG8738_FBgn0033321_notChanged
chr3R	14661197	14665197	Rad17_FBgn0025808_notChanged
chr2R	11292586	11296586	CG18336_FBgn0040763_notChanged
chr2R	16147795	16151795	CG10731_FBgn0034081_notChanged
chrX	18091145	18099413	RhoGAP16F_FBgn0030893_notChanged
chr2L	16297943	16303765	CG17328_FBgn0028895_notChanged
chr3L	5843664	5847664	vn_FBgn0003984_notChanged
chr2R	20665306	20669306	Fem-1_FBgn0034542_notChanged
chrX	767945	786222	fz3_FBgn0027343_notChanged
chr2L	20820828	20829744	CG9331_FBgn0032889_notChanged
chr3L	16126531	16130531	Pgm1_FBgn0003076_notChanged
chr3L	19616521	19620521	l(3)76BDm_FBgn0260655_notChanged
chr3R	9006321	9012274	CG11983_FBgn0037654_notChanged
chrX	18378082	18383479	CG6179_FBgn0030915_notChanged
chr3L	17807146	17811146	CG32191_FBgn0052191_notChanged
chr2R	24026789	24030789	HSPC300_FBgn0061198_notChanged
chrX	5294066	5308288	CG42749_FBgn0261803_notChanged
chr3L	9717144	9721144	CG18178_FBgn0036035_notChanged
chr2R	22869190	22876427	CG13532_FBgn0034788_notChanged
chr3L	9717328	9722464	CG14174_FBgn0036036_notChanged
chr2L	21213178	21217178	snRNA:U4:39B_FBgn0003930_notChanged
chr2R	10478163	10483886	CG17765_FBgn0033529_notChanged
chrX	799479	803479	Rbf_FBgn0015799_notChanged
chr3R	25475003	25479745	MED28_FBgn0039337_notChanged
chr3L	3187747	3191747	CG42525_FBgn0260430_notChanged
chrX	5315409	5321071	Sas10_FBgn0029755_notChanged
chr2L	290419	295222	CG11562_FBgn0031247_notChanged
chr2L	10685066	10689066	CG7296_FBgn0032283_notChanged
chr3R	6818429	6822429	7SLRNA:CR42652_FBgn0261504_notChanged
chrX	15866145	15871661	Gapdh2_FBgn0001092_notChanged
chr3L	9862349	9866349	iPLA2-VIA_FBgn0036053_notChanged
chr3R	20814190	20818190	Fancd2_FBgn0038827_notChanged
chr2L	19439959	19449317	RanGAP_FBgn0003346_notChanged
chrX	17848460	17853889	Spt7_FBgn0030874_notChanged
chr3R	30205883	30209883	snoRNA:Psi18S-1377a_FBgn0086665_notChanged
chr2R	7653302	7657302	CG17985_FBgn0033199_notChanged
chr2L	201779	206782	mRpL10_FBgn0031231_notChanged
chr3L	11511705	11520904	CG7512_FBgn0036168_notChanged
chr2R	15611854	15659214	CG42524_FBgn0260429_notChanged
chr3L	13044977	13050919	CG11279_FBgn0036342_notChanged
chrX	5752958	5756958	lin-52_FBgn0029800_notChanged
chr2R	25009965	25013965	zip_FBgn0265434_notChanged
chr2R	8325490	8398280	pdm3_FBgn0261588_notChanged
chr3R	31752705	31756705	salt_FBgn0039872_notChanged
chr3L	17841544	17845544	CG5567_FBgn0036760_notChanged
chr3R	17006269	17014533	CG8907_FBgn0038466_notChanged
chr3R	23603495	23607495	CG10184_FBgn0039094_notChanged
chr2R	18860078	18864078	Jheh3_FBgn0034406_notChanged
chr2R	12875004	12885168	AspRS_FBgn0002069_notChanged
chr2R	12564185	12571061	Cyp301a1_FBgn0033753_notChanged
chr2R	11883585	11887585	CG13185_FBgn0033661_notChanged
chr3L	16325893	16329893	CG13038_FBgn0040795_notChanged
chr3R	21166205	21170205	Snmp1_FBgn0260004_notChanged
chr2R	24943201	24947201	CG15861_FBgn0035084_notChanged
chrX	14578600	14584174	CG14414_FBgn0030571_notChanged
chr3L	10461101	10465101	Gem3_FBgn0011802_notChanged
chr2L	2854070	2859029	RpS21_FBgn0015521_notChanged
chr3R	15790688	15795487	Acyp2_FBgn0038363_notChanged
chr3R	10414046	10418046	CG6345_FBgn0037816_notChanged
chr3R	29833101	29837101	Atg16_FBgn0039705_notChanged
chr3R	5595739	5599739	snoRNA:Psi28S-3571_FBgn0082954_notChanged
chr3L	839451	845701	Gr61a_FBgn0035167_notChanged
chr3R	22692959	22699990	cd_FBgn0263986_notChanged
chr3R	10331115	10340265	sle_FBgn0037810_notChanged
chr3L	8646936	8650936	Arr2_FBgn0000121_notChanged
chr3R	24915864	24919864	PIG-S_FBgn0265190_notChanged
chr2L	6365882	6372190	Nepl4_FBgn0031805_notChanged
chr2R	4469060	4473060	Gprk1_FBgn0260798_notChanged
chrX	11613840	11617840	RPA3_FBgn0266421_notChanged
chr2L	3328928	3334876	CG3285_FBgn0031522_notChanged
chr2L	13234494	13241297	CG5867_FBgn0027586_notChanged
chr2R	6969637	6973637	CheB42c_FBgn0066292_notChanged
chr2R	14430337	14434337	phyl_FBgn0013725_notChanged
chr2R	15999290	16003290	ATPCL_FBgn0020236_notChanged
chr3R	20614901	20618901	CG15923_FBgn0038814_notChanged
chr3R	4908552	4947576	Cdep_FBgn0265082_notChanged
chr3R	10782092	10786092	mRpL37_FBgn0261380_notChanged
chr2R	12037041	12044623	RpIII128_FBgn0004463_notChanged
chr3R	24159727	24165215	TBC1d7_FBgn0039158_notChanged
chr3L	22869813	22874107	asRNA:CR45969_FBgn0267631_notChanged
chr3R	7471781	7475781	CG1142_FBgn0037504_notChanged
chr3R	24146967	24150967	Slimp_FBgn0051133_notChanged
chr2R	21660995	21664995	pirk_FBgn0034647_notChanged
chr2L	2225604	2229604	asRNA:CR44114_FBgn0264945_notChanged
chr2R	10819640	10823640	Lsm10_FBgn0033554_notChanged
chr3R	5222139	5227542	CG14664_FBgn0040682_notChanged
chr3R	10329353	10333353	Bruce_FBgn0266717_notChanged
chr3L	3160180	3165852	rasp_FBgn0024194_notChanged
chr3L	9677103	9681103	fry_FBgn0016081_notChanged
chrX	3234686	3238686	CG14265_FBgn0040393_notChanged
chr3L	22858787	22863490	CG13239_FBgn0037197_notChanged
chr2L	10412017	10420991	Klp31E_FBgn0032243_notChanged
chr3R	17389337	17393337	Brf_FBgn0038499_notChanged
chr2R	6655326	6662624	sced_FBgn0013732_notChanged
chrX	2240138	2248041	fs(1)K10_FBgn0000810_notChanged
chr3L	20767500	20771500	CG4074_FBgn0037017_notChanged
chr3R	18397169	18401169	Vha100-2_FBgn0028670_notChanged
chr2R	22330072	22334072	T3dh_FBgn0017482_notChanged
chr2L	8210902	8214902	CG8372_FBgn0032000_notChanged
chr3R	23779621	23783621	Nup98-96_FBgn0039120_notChanged
chr3R	20590671	20594671	Pus1_FBgn0038811_notChanged
chr3R	19933120	19937120	mira_FBgn0021776_notChanged
chr3L	8410825	8414825	Oseg1_FBgn0265102_notChanged
chr3L	16861164	16866989	CG9951_FBgn0036671_notChanged
chr2R	8923671	8928890	CG8237_FBgn0033350_notChanged
chr2L	13175150	13180978	CG5439_FBgn0032476_notChanged
chr3L	20297410	20311511	SCCRO4_FBgn0036967_notChanged
chr3L	13997251	14001251	CG17359_FBgn0036396_notChanged
chrX	1320362	1324362	DAAM_FBgn0025641_notChanged
chr3L	22459131	22463131	laza_FBgn0037163_notChanged
chr3R	6155235	6159235	CG31559_FBgn0051559_notChanged
chr2L	6474975	6478975	CG9536_FBgn0031818_notChanged
chr3R	8124605	8131835	Arl8_FBgn0037551_notChanged
chr2R	24157384	24163503	spag_FBgn0015544_notChanged
chr3R	24915864	24919864	sud1_FBgn0265189_notChanged
chr3L	4285038	4290349	TfIIEbeta_FBgn0015829_notChanged
chrX	19644176	19648176	Arp10_FBgn0031050_notChanged
chr3L	8422954	8434246	Cbl_FBgn0020224_notChanged
chr2R	16168861	16172861	CG8435_FBgn0034084_notChanged
chr2R	18623249	18629718	Sec6_FBgn0266671_notChanged
chr2L	1106373	1110373	mtRNApol_FBgn0261938_notChanged
chr3L	9397227	9401227	CG4080_FBgn0035983_notChanged
chrX	1237884	1241884	CG11403_FBgn0026876_notChanged
chr3L	1616158	1620158	CG13926_FBgn0035243_notChanged
